,BlackRock Multi-Asset Income Portfolio,iShares iBoxx $ High Yield Corporate Bond ETF,BlackRock Equity Dividend Fund,iShares 20+ Year Treasury Bond ETF,Vanguard Equity-Income Fund Investor Shares,Cash
2019-12-20,9.282608032226562,74.63040161132812,15.187987327575684,128.25537109375,31.08401107788086,22.78108843133268
2019-12-23,9.282608032226562,74.66443634033203,15.187987327575684,128.0676727294922,31.059412002563477,22.78398881618346
2019-12-24,9.282608032226562,74.7239990234375,15.180683135986328,128.43370056152344,31.051218032836914,22.78495569319003
2019-12-26,9.29106616973877,74.83460998535156,15.224531173706055,128.7434539794922,31.149612426757812,22.78688957029809
2019-12-27,9.299519538879395,74.80057525634766,15.239151000976562,128.88417053222656,31.1660099029541,22.787856570403054
2019-12-30,9.282608032226562,74.74951171875,15.158753395080566,128.41494750976562,31.034812927246094,22.79075781694261
2019-12-31,9.318251609802246,74.8176040649414,15.209914207458496,127.15727233886719,31.125003814697266,22.79172498120315
2020-01-02,9.352198600769043,75.1323471069336,15.290311813354492,128.5932159423828,31.256200790405273,22.793659432855712
2020-01-03,9.352198600769043,75.0557861328125,15.180683135986328,130.5736083984375,31.034812927246094,22.79462672025122
2020-01-06,9.352198600769043,74.9792251586914,15.224531173706055,129.8321990966797,31.051218032836914,22.797528828735544
2020-01-07,9.352198600769043,74.9111557006836,15.166062355041504,129.1939239501953,30.920021057128906,22.798496280335392
2020-01-08,9.34371280670166,74.9792251586914,15.224531173706055,128.33985900878906,31.010215759277344,22.799463772990684
2020-01-09,9.360685348510742,75.1749038696289,15.304933547973633,128.7904052734375,31.157808303833008,22.80043130670316
2020-01-10,9.369171142578125,75.2004623413086,15.24645709991455,129.9354248046875,31.051218032836914,22.801398881474555
2020-01-13,9.386143684387207,75.2004623413086,15.326858520507812,129.54124450683594,31.223407745361328,22.804283122526957
2020-01-14,9.394631385803223,75.1919174194336,15.3341646194458,130.20762634277344,31.264400482177734,22.80524461728421
2020-01-15,9.394631385803223,75.20894622802734,15.312241554260254,131.07106018066406,31.30539321899414,22.806206152580877
2020-01-16,9.403118133544922,75.23448181152344,15.436490058898926,130.65818786621094,31.510377883911133,22.80716772841865
2020-01-17,9.411604881286621,75.1749038696289,15.480344772338867,129.54124450683594,31.6087703704834,22.808129344799266
2020-01-21,9.403118133544922,75.01324462890625,15.392635345458984,130.90216064453125,31.493980407714844,22.81200119705596
2020-01-22,9.394631385803223,75.14940643310547,15.378023147583008,131.36209106445312,31.526775360107422,22.812969262815173
2020-01-23,9.386143684387207,74.91967010498047,15.341476440429688,132.28189086914062,31.534975051879883,22.813937369655893
2020-01-24,9.377657890319824,74.60488891601562,15.19529914855957,133.351806640625,31.272600173950195,22.81490551757986
2020-01-27,9.34371280670166,74.10292053222656,14.976028442382812,135.42604064941406,30.86263084411621,22.81781020786868
2020-01-28,9.352198600769043,74.74101257324219,15.085661888122559,134.36544799804688,31.051218032836914,22.818778520143077
2020-01-29,9.360685348510742,74.69847106933594,15.019883155822754,135.679443359375,30.9282283782959,22.81974687350943
2020-01-30,9.352198600769043,74.77500915527344,15.056427001953125,135.69827270507812,31.092208862304688,22.820715267969497
2020-01-31,9.356452941894531,74.46874237060547,14.807923316955566,136.9371337890625,30.52644920349121,22.82171494338165
2020-02-03,9.356452941894531,74.45681762695312,14.851778030395508,136.82623291015625,30.624841690063477,22.82469548600191
2020-02-04,9.381996154785156,74.90105438232422,15.056427001953125,134.98358154296875,30.952821731567383,22.8256890867089
2020-02-05,9.407535552978516,75.2086410522461,15.297623634338379,133.50750732421875,31.452985763549805,22.82668273066914
2020-02-06,9.416051864624023,75.2684326171875,15.312241554260254,134.10919189453125,31.477581024169922,22.82767641788452
2020-02-07,9.407535552978516,75.1573486328125,15.224531173706055,135.7826385498047,31.32999038696289,22.82867014835692
2020-02-10,9.407535552978516,75.25988006591797,15.283008575439453,136.15867614746094,31.444786071777344,22.83163284725993
2020-02-11,9.424565315246582,75.3111572265625,15.3341646194458,135.47242736816406,31.592374801635742,22.83262049900254
2020-02-12,9.441595077514648,75.50764465332031,15.39995002746582,134.7861328125,31.68256950378418,22.83360819346903
2020-02-13,9.441595077514648,75.53329467773438,15.348784446716309,135.30320739746094,31.600574493408203,22.834595930661248
2020-02-14,9.45010757446289,75.52474975585938,15.297623634338379,135.8954315185547,31.57597541809082,22.835583710581044
2020-02-18,9.441595077514648,75.37095642089844,15.202606201171875,136.82623291015625,31.40378761291504,22.83953525757297
2020-02-19,9.45010757446289,75.4051284790039,15.261075973510742,136.81678771972656,31.477581024169922,22.840529504282333
2020-02-20,9.441595077514648,75.53329467773438,15.24645709991455,137.88856506347656,31.469388961791992,22.841523794273076
2020-02-21,9.433077812194824,75.46495056152344,15.136824607849121,139.17652893066406,31.370986938476562,22.842518127547077
2020-02-24,9.356452941894531,74.6533203125,14.654437065124512,141.2542266845703,30.477251052856445,22.84548262363724
2020-02-25,9.288348197937012,74.13214874267578,14.245135307312012,142.00634765625,29.59991455078125,22.846470874494063
2020-02-26,9.254291534423828,74.20903778076172,14.142807006835938,141.2542266845703,29.378536224365234,22.84745916810068
2020-02-27,9.169157981872559,73.2094497680664,13.645800590515137,142.78659057617188,28.156816482543945,22.848447504458942
2020-02-28,9.200766563415527,73.50846099853516,13.47038745880127,146.01124572753906,27.648452758789062,22.84943588357071
2020-03-02,9.217853546142578,74.06627655029297,13.9308500289917,144.9369659423828,28.845569610595703,22.852401277445463
2020-03-03,9.226395606994629,73.74874114990234,13.594635963439941,147.18722534179688,28.165019989013672,22.853396084236188
2020-03-04,9.303282737731934,74.7613525390625,14.047791481018066,145.62429809570312,29.36213493347168,22.854390934332667
2020-03-05,9.243480682373047,73.81741333007812,13.60925579071045,149.24908447265625,28.460195541381836,22.855072968175744
2020-03-06,9.175138473510742,72.98500061035156,13.280353546142578,157.0166473388672,28.04202651977539,22.855755022372463
2020-03-09,8.910305976867676,69.84417724609375,12.205940246582031,161.2722930908203,25.82818031311035,22.85780130709057
2020-03-10,8.961565017700195,70.91687774658203,12.717564582824707,153.0057373046875,26.89410972595215,22.858483442707943
2020-03-11,8.859047889709473,69.37222290039062,12.154775619506836,147.37550354003906,25.60679817199707,22.859165598682004
2020-03-12,8.517328262329102,66.60041809082031,10.985343933105469,148.28875732421875,23.130569458007812,22.859847775013357
2020-03-13,8.568589210510254,68.69430541992188,11.877037048339844,144.9369659423828,25.254222869873047,22.860536230387822
2020-03-16,8.218324661254883,64.91845703125,10.605279922485352,154.3238983154297,22.351627349853516,22.86260172091634
2020-03-17,8.20124340057373,65.52776336669922,11.138832092285156,144.0331573486328,23.85211944580078,22.86275820689664
2020-03-18,7.910778045654297,62.635799407958984,10.524882316589355,135.90782165527344,22.491018295288086,22.86291469394802
2020-03-19,7.8253493309021,61.22846221923828,10.605279922485352,139.60800170898438,22.368024826049805,22.8630711820705
2020-03-20,7.75700569152832,59.85541915893555,10.290996551513672,150.10589599609375,21.379682540893555,22.86319637342536
2020-03-23,7.586146354675293,58.89430236816406,9.918237686157227,156.29168701171875,20.511259078979492,22.863478056673006
2020-03-24,7.731378555297852,61.32285690307617,10.802621841430664,153.3824005126953,22.347347259521484,22.8635719518601
2020-03-25,7.8253493309021,63.04770278930664,11.08767032623291,153.0340576171875,22.744340896606445,22.863647068318254
2020-03-26,8.081640243530273,65.93107604980469,11.72354793548584,153.78720092773438,24.332311630249023,22.863709665572383
2020-03-27,8.098722457885742,66.10271453857422,11.365409851074219,157.8922576904297,23.587949752807617,22.863772262997887
2020-03-30,8.149980545043945,66.66907501220703,11.635841369628906,156.5929718017578,24.398473739624023,22.863960056302695
2020-03-31,8.2297945022583,66.13703155517578,11.496971130371094,155.32192993164062,23.935317993164062,22.86401639460263
2020-04-01,8.143975257873535,64.32154846191406,11.007270812988281,157.49806213378906,22.90975570678711,22.86406647321485
2020-04-02,8.161137580871582,64.82180786132812,11.241156578063965,158.4975128173828,23.6375732421875,22.86410403225629
2020-04-03,8.152558326721191,63.43325424194336,11.065743446350098,158.87469482421875,23.306747436523438,22.864135331508898
2020-04-06,8.264115333557129,64.97702026367188,11.701622009277344,158.4597930908203,24.72102928161621,22.864229229523804
2020-04-07,8.307029724121094,64.97702026367188,11.752784729003906,156.80035400390625,24.69622039794922,22.8642605289478
2020-04-08,8.367095947265625,66.66744232177734,12.177566528320312,155.65945434570312,25.564638137817383,22.86429182841464
2020-04-09,8.495824813842773,71.03143310546875,12.456835746765137,155.94227600097656,26.069149017333984,22.86432312792433
2020-04-13,8.504402160644531,70.01374816894531,12.251058578491211,154.51856994628906,25.60599136352539,22.864448326391543
2020-04-14,8.59022045135498,70.30699157714844,12.456835746765137,154.48089599609375,26.19321060180664,22.864479626115468
2020-04-15,8.564475059509277,69.6515121459961,12.045281410217285,158.57296752929688,25.407495498657227,22.86451092588224
2020-04-16,8.57305908203125,69.58251190185547,11.986486434936523,160.3738250732422,25.34960174560547,22.864542225691853
2020-04-17,8.641712188720703,69.93609619140625,12.456835746765137,158.22409057617188,26.28418731689453,22.86457352554432
2020-04-20,8.60738468170166,68.8839111328125,12.243708610534668,159.49693298339844,25.804487228393555,22.86466742535879
2020-04-21,8.530147552490234,67.62477111816406,11.912994384765625,161.50527954101562,25.109752655029297,22.86469872538264
2020-04-22,8.555891990661621,68.21983337402344,12.082027435302734,159.855224609375,25.564638137817383,22.86473002544934
2020-04-23,8.564475059509277,68.18533325195312,12.074678421020508,160.70384216308594,25.548097610473633,22.864761325558888
2020-04-24,8.581642150878906,67.5471420288086,12.236359596252441,161.08099365234375,25.92028045654297,22.864786365680807
2020-04-27,8.598803520202637,67.82310485839844,12.515625953674316,158.08267211914062,26.408246994018555,22.86488026636937
2020-04-28,8.61596393585205,68.03010559082031,12.589118957519531,159.90237426757812,26.441328048706055,22.864905306621544
2020-04-29,8.658875465393066,69.22888946533203,12.905133247375488,159.07264709472656,26.8879451751709,22.86493034690114
2020-04-30,8.692473411560059,69.36690521240234,12.66995906829834,157.21522521972656,26.350353240966797,22.86495538720816
2020-05-01,8.64078426361084,68.17037200927734,12.33189868927002,158.56155395507812,25.6473445892334,22.86498668762621
2020-05-04,8.623552322387695,68.07506561279297,12.324549674987793,157.81565856933594,25.60599136352539,22.86508058913745
2020-05-05,8.64078426361084,68.66426086425781,12.368644714355469,156.8054962158203,25.779680252075195,22.86511188972689
2020-05-06,8.632168769836426,68.27433776855469,12.199613571166992,154.27523803710938,25.42403793334961,22.86514319035918
2020-05-07,8.658012390136719,68.4476318359375,12.383342742919922,156.8527069091797,25.589448928833008,22.86517449103432
2020-05-08,8.692473411560059,69.09744262695312,12.633214950561523,154.81341552734375,26.13531494140625,22.865205791752302
2020-05-11,8.701088905334473,68.78553771972656,12.508278846740723,153.60496520996094,25.969900131225586,22.86529969416336
2020-05-12,8.675244331359863,68.69888305664062,12.30250072479248,155.18165588378906,25.465391159057617,22.86533099505274
2020-05-13,8.64078426361084,68.33499145507812,12.030583381652832,156.267333984375,24.99396514892578,22.86536229598497
2020-05-14,8.64078426361084,68.10105895996094,12.162866592407227,157.79676818847656,25.357872009277344,22.865393596960047
2020-05-15,8.632168769836426,68.19637298583984,12.162866592407227,157.3908233642578,25.32478904724121,22.865424897977974
2020-05-18,8.709701538085938,69.40070343017578,12.699357986450195,153.9353790283203,26.267642974853516,22.86551880128885
2020-05-19,8.709701538085938,69.48734283447266,12.530324935913086,154.5113067626953,25.85411262512207,22.86555010247817
2020-05-20,8.761392593383789,70.22379302978516,12.728753089904785,154.9739532470703,26.209753036499023,22.865581403710344
2020-05-21,8.761392593383789,70.20646667480469,12.655261039733887,155.3609619140625,26.060876846313477,22.865612704985363
2020-05-22,8.770005226135254,70.37976837158203,12.625865936279297,156.29563903808594,26.10223388671875,22.86564400630323
2020-05-26,8.821696281433105,70.90827178955078,12.978625297546387,154.19976806640625,26.66463851928711,22.8657692120032
2020-05-27,8.873385429382324,71.05554962158203,13.243195533752441,153.91651916503906,27.24358367919922,22.865800513535312
2020-05-28,8.882001876831055,71.1248779296875,13.162352561950684,153.3500518798828,27.210506439208984,22.86583181511028
2020-05-29,8.937372207641602,71.41081237792969,13.132960319519043,154.44517517089844,27.24358367919922,22.86586311672809
2020-06-01,8.946023941040039,71.95096588134766,13.221147537231445,153.40533447265625,27.260128021240234,22.86595702183864
2020-06-02,8.980632781982422,72.6642074584961,13.368131637573242,152.84764099121094,27.533058166503906,22.86598832362785
2020-06-03,9.032539367675781,73.00344848632812,13.684144020080566,150.81520080566406,28.0623836517334,22.86602588582633
2020-06-04,9.032539367675781,72.77726745605469,13.772333145141602,148.63157653808594,28.12854766845703,22.86606344808651
2020-06-05,9.101759910583496,73.46442413330078,14.147143363952637,147.57276916503906,28.864635467529297,22.8661010104084
2020-06-08,9.13636589050293,73.55142211914062,14.404364585876465,148.1399688720703,29.261625289916992,22.866232479002917
2020-06-09,9.110408782958984,72.97736358642578,14.139792442321777,149.82264709472656,28.81501579284668,22.866276302035725
2020-06-10,9.093110084533691,72.8729476928711,13.853178024291992,152.04412841796875,28.376665115356445,22.866320125152523
2020-06-11,8.937372207641602,71.00285339355469,12.993325233459473,154.9178924560547,26.639822006225586,22.866370208810565
2020-06-12,8.971980094909668,71.7074203491211,13.213797569274902,153.4242706298828,26.978923797607422,22.866420292578308
2020-06-15,8.971980094909668,72.40325164794922,13.294638633728027,153.5093536376953,27.169147491455078,22.86657054453972
2020-06-16,9.049845695495605,72.6989974975586,13.515111923217773,151.155517578125,27.690202713012695,22.866626889272062
2020-06-17,9.049845695495605,72.35977172851562,13.419573783874512,151.77944946289062,27.483434677124023,22.86668323414325
2020-06-18,9.032539367675781,72.33367156982422,13.404876708984375,153.386474609375,27.47516632080078,22.86673957915327
2020-06-19,9.032539367675781,72.09011840820312,13.316686630249023,153.5093536376953,27.260128021240234,22.866795924302128
2020-06-22,9.032539367675781,72.03794860839844,13.309338569641113,153.52825927734375,27.210506439208984,22.866964960581736
2020-06-23,9.032539367675781,72.14232635498047,13.360779762268066,152.47898864746094,27.2270450592041,22.86701504565215
2020-06-24,8.971980094909668,71.40296936035156,12.949226379394531,154.1143798828125,26.524036407470703,22.867065130832263
2020-06-25,8.980632781982422,71.42906951904297,13.118258476257324,154.55865478515625,26.796968460083008,22.86711521612208
2020-06-26,8.937372207641602,70.7506103515625,12.816944122314453,156.2129364013672,26.221038818359375,22.86716530152159
2020-06-29,8.95467758178711,70.35050201416016,12.98597240447998,155.72137451171875,26.637775421142578,22.867315558378348
2020-06-30,9.012907981872559,70.99415588378906,13.110910415649414,154.96514892578125,26.954496383666992,22.86736564421667
2020-07-01,9.030292510986328,71.21514892578125,13.081513404846191,154.66419982910156,26.89615249633789,22.86741573016469
2020-07-02,9.065057754516602,71.73922729492188,13.147656440734863,154.82504272460938,27.029510498046875,22.86746581622242
2020-07-06,9.10851001739502,72.25460052490234,13.301989555358887,154.19097900390625,27.271215438842773,22.8676912048089
2020-07-07,9.082435607910156,71.77415466308594,13.066813468933105,156.35826110839844,26.929489135742188,22.867747552302628
2020-07-08,9.091130256652832,71.96634674072266,13.110910415649414,155.73367309570312,26.971162796020508,22.8678038999352
2020-07-09,9.065057754516602,71.80913543701172,12.875737190246582,158.21327209472656,26.55443000793457,22.867860247706616
2020-07-10,9.082435607910156,72.05370330810547,13.140304565429688,157.41827392578125,27.037837982177734,22.86791659561688
2020-07-13,9.082435607910156,71.66065216064453,13.147656440734863,157.93882751464844,27.12118911743164,22.86808564018073
2020-07-14,9.10851001739502,72.27206420898438,13.279940605163574,158.1659393310547,27.50459098815918,22.86814198864637
2020-07-15,9.143280982971191,72.68260955810547,13.529812812805176,157.427734375,27.854642868041992,22.86819833725086
2020-07-16,9.143280982971191,72.75249481201172,13.520014762878418,158.1754150390625,27.896320343017578,22.86826094696568
2020-07-17,9.160659790039062,72.9533920288086,13.535088539123535,157.84414672851562,28.038005828857422,22.86832355685192
2020-07-20,9.186732292175293,73.39014434814453,13.467264175415039,158.23219299316406,27.846311569213867,22.868492604424112
2020-07-21,9.212807655334473,73.73077392578125,13.595378875732422,158.32681274414062,28.129690170288086,22.868555214944596
2020-07-22,9.23019027709961,73.8792953491211,13.565232276916504,158.80006408691406,28.271379470825195,22.86861782563649
2020-07-23,9.23019027709961,73.82685089111328,13.557695388793945,160.655029296875,28.221376419067383,22.868674175413474
2020-07-24,9.212807655334473,73.8967514038086,13.504941940307617,160.64561462402344,27.946327209472656,22.868730525329305
2020-07-27,9.2214994430542,74.07146453857422,13.504941940307617,160.04931640625,28.004669189453125,22.8688995759099
2020-07-28,9.2214994430542,73.8792953491211,13.48987102508545,161.15663146972656,27.988004684448242,22.868962187544607
2020-07-29,9.256263732910156,74.28983306884766,13.700883865356445,160.88217163085938,28.28804588317871,22.869024799350736
2020-07-30,9.238880157470703,74.44703674316406,13.55016040802002,161.94215393066406,28.029674530029297,22.869087411328284
2020-07-31,9.265928268432617,74.58679962158203,13.482335090637207,161.8380126953125,27.90465545654297,22.869150023477257
2020-08-03,9.274652481079102,74.60521697998047,13.55016040802002,161.0231475830078,27.971332550048828,22.86933786095271
2020-08-04,9.30083179473877,74.57894134521484,13.580305099487305,162.5581512451172,28.10468864440918,22.869400473787376
2020-08-05,9.318280220031738,74.71045684814453,13.63305950164795,161.13693237304688,28.221376419067383,22.869463086793463
2020-08-06,9.327005386352539,74.8770980834961,13.617986679077148,162.0370330810547,28.213037490844727,22.869525699970985
2020-08-07,9.327005386352539,74.69291687011719,13.75363826751709,160.9569091796875,28.513084411621094,22.869588313319923
2020-08-10,9.335729598999023,74.72799682617188,13.866682052612305,160.23681640625,28.754796981811523,22.869776154395304
2020-08-11,9.327005386352539,74.052734375,13.904366493225098,158.33242797851562,28.754796981811523,22.86983876842995
2020-08-12,9.353178977966309,74.07024383544922,14.01740550994873,156.89224243164062,29.013174057006836,22.869901382636023
2020-08-13,9.335729598999023,73.8685531616211,13.93450927734375,155.21519470214844,28.763124465942383,22.86996399701353
2020-08-14,9.318280220031738,73.73697662353516,13.94958209991455,154.60879516601562,28.788135528564453,22.870026611562466
2020-08-17,9.327005386352539,74.17549896240234,13.926973342895508,154.99728393554688,28.738126754760742,22.87021445623784
2020-08-18,9.335729598999023,74.28954315185547,13.881754875183105,156.1058349609375,28.646442413330078,22.87027707147249
2020-08-19,9.327005386352539,74.07904052734375,13.836538314819336,155.12998962402344,28.571428298950195,22.87033342533796
2020-08-20,9.327005386352539,74.32459259033203,13.715958595275879,156.53219604492188,28.446413040161133,22.870389779342293
2020-08-21,9.327005386352539,74.3158187866211,13.655667304992676,157.47023010253906,28.47974395751953,22.870446133485487
2020-08-24,9.361905097961426,74.65782165527344,13.889293670654297,157.21438598632812,28.871484756469727,22.870615196748226
2020-08-25,9.361905097961426,74.73677062988281,13.889293670654297,156.01109313964844,28.82980728149414,22.87067155144686
2020-08-26,9.361905097961426,74.72799682617188,13.836538314819336,155.41416931152344,28.788135528564453,22.87072790628436
2020-08-27,9.353178977966309,74.6139907836914,13.889293670654297,152.77069091796875,28.91315460205078,22.87078426126072
2020-08-28,9.361905097961426,74.6753921508789,13.94958209991455,152.65701293945312,29.079853057861328,22.87083435469647
2020-08-31,9.397814750671387,74.57015228271484,13.813929557800293,153.67083740234375,28.888147354125977,22.871003420829023
2020-09-01,9.397814750671387,74.97606658935547,13.783785820007324,155.42848205566406,28.871484756469727,22.87105977648427
2020-09-02,9.450366020202637,75.0641098022461,13.994799613952637,156.90821838378906,29.371566772460938,22.871116132278377
2020-09-03,9.397814750671387,74.59744262695312,13.768712997436523,157.3540496826172,28.796464920043945,22.87117248821135
2020-09-04,9.36278247833252,74.39492797851562,13.783785820007324,154.3661346435547,28.779800415039062,22.871228844283188
2020-09-08,9.327744483947754,73.98107147216797,13.565232276916504,155.31466674804688,28.2380428314209,22.871454269959195
2020-09-09,9.36278247833252,74.56221771240234,13.731030464172363,154.89730834960938,28.621437072753906,22.87151062672536
2020-09-10,9.345263481140137,74.20999908447266,13.542623519897461,155.68460083007812,28.213037490844727,22.871566983630395
2020-09-11,9.354022026062012,74.35968017578125,13.63305950164795,156.0166015625,28.454748153686523,22.871623340674294
2020-09-14,9.380293846130371,74.28047180175781,13.783785820007324,156.00709533691406,28.796464920043945,22.8717924126392
2020-09-15,9.397814750671387,74.48297119140625,13.761174201965332,155.627685546875,28.771467208862305,22.87184877023857
2020-09-16,9.397814750671387,74.48297119140625,13.866682052612305,155.1628875732422,28.896486282348633,22.871905127976817
2020-09-17,9.389056205749512,74.40371704101562,13.813929557800293,155.63714599609375,28.80480194091797,22.871961485853927
2020-09-18,9.354022026062012,74.21879577636719,13.715958595275879,155.15338134765625,28.62977409362793,22.87201784386991
2020-09-21,9.292713165283203,73.62005615234375,13.376827239990234,155.940673828125,28.029674530029297,22.87218691875107
2020-09-22,9.292713165283203,73.87541198730469,13.369290351867676,155.8174285888672,28.06300926208496,22.87224327732253
2020-09-23,9.248918533325195,73.12696838378906,13.135666847229004,156.026123046875,27.554595947265625,22.872299636032864
2020-09-24,9.231405258178711,73.1709976196289,13.143203735351562,156.6236572265625,27.629608154296875,22.872355994882067
2020-09-25,9.231405258178711,73.03892517089844,13.248709678649902,156.6236572265625,27.91299057006836,22.872412353870143
2020-09-28,9.275195121765137,73.51438903808594,13.452189445495605,156.17784118652344,28.302553176879883,22.872581431667605
2020-09-29,9.266439437866211,73.57603454589844,13.369290351867676,156.35801696777344,28.101058959960938,22.87263779121117
2020-09-30,9.325325965881348,73.87541198730469,13.444653511047363,154.85935974121094,28.336139678955078,22.87269415089361
2020-10-01,9.342902183532715,74.12921142578125,13.429579734802246,155.11477661132812,28.310956954956055,22.87275051071493
2020-10-02,9.334115982055664,74.12921142578125,13.467264175415039,154.5355682373047,28.369728088378906,22.87280687067512
2020-10-05,9.369272232055664,74.6863021850586,13.670741081237793,151.5160675048828,28.823102951049805,22.87297595138893
2020-10-06,9.369272232055664,74.51826477050781,13.535088539123535,152.3326416015625,28.579620361328125,22.873032311904623
2020-10-07,9.386850357055664,74.7835693359375,13.723493576049805,151.2217254638672,29.041397094726562,22.873088672559188
2020-10-08,9.422004699707031,74.95156860351562,13.889349937438965,152.0382843017578,29.402423858642578,22.873145033352632
2020-10-09,9.43079662322998,75.1196060180664,13.949934959411621,152.00982666015625,29.469587326049805,22.87320139428495
2020-10-12,9.457161903381348,75.49983215332031,14.04838752746582,152.4940948486328,29.729860305786133,22.87337047791517
2020-10-13,9.448370933532715,75.16381072998047,13.86662769317627,153.58602905273438,29.48638153076172,22.873426839403
2020-10-14,9.43079662322998,74.97811889648438,13.78332233428955,153.93734741210938,29.36883544921875,22.873483201029707
2020-10-15,9.404427528381348,74.925048828125,13.806042671203613,153.67149353027344,29.41921615600586,22.87353956279529
2020-10-16,9.413214683532715,74.8366470336914,13.851482391357422,153.2442169189453,29.519962310791016,22.87359592469976
2020-10-19,9.395639419555664,74.57135772705078,13.684869766235352,152.66497802734375,29.108564376831055,22.873765011246437
2020-10-20,9.413214683532715,74.8366470336914,13.78332233428955,151.2122039794922,29.158939361572266,22.87382137370642
2020-10-21,9.395639419555664,74.8277587890625,13.707590103149414,150.68995666503906,29.024606704711914,22.873877736305285
2020-10-22,9.404427528381348,74.96041107177734,13.851482391357422,149.12327575683594,29.326858520507812,22.873934099043037
2020-10-23,9.422004699707031,75.0488510131836,13.927213668823242,150.03482055664062,29.360443115234375,22.87399046191966
2020-10-26,9.369272232055664,74.3856430053711,13.654579162597656,151.43060302734375,28.83989715576172,22.87415955138284
2020-10-27,9.351692199707031,74.4210205078125,13.472820281982422,152.44659423828125,28.428497314453125,22.874215914815
2020-10-28,9.237436294555664,73.80200958251953,13.109302520751953,152.5890350341797,27.630887985229492,22.87427227838604
2020-10-29,9.246223449707031,74.01423645019531,13.177459716796875,151.10777282714844,27.840782165527344,22.87432864209596
2020-10-30,9.262983322143555,74.17341613769531,13.139595985412598,149.61705017089844,27.773616790771484,22.87438500594477
2020-11-02,9.298272132873535,74.35015106201172,13.366792678833008,150.73773193359375,28.302553176879883,22.874554098324506
2020-11-03,9.360024452209473,74.98957824707031,13.654579162597656,149.86318969726562,28.76432991027832,22.87461046272885
2020-11-04,9.430602073669434,75.69115447998047,13.722740173339844,153.11407470703125,28.789522171020508,22.874666827272083
2020-11-05,9.501176834106445,75.95756530761719,13.942360877990723,153.38026428222656,29.259687423706055,22.874723191954203
2020-11-06,9.501176834106445,75.69115447998047,13.881773948669434,151.52664184570312,29.20931625366211,22.87477955677521
2020-11-09,9.589395523071289,76.26840209960938,14.570940017700195,148.3423309326172,30.200029373168945,22.874948652071545
2020-11-10,9.598215103149414,76.16181945800781,14.775418281555176,147.48683166503906,30.594633102416992,22.8750050174481
2020-11-11,9.624680519104004,76.13517761230469,14.767845153808594,148.01910400390625,30.60303497314453,22.87506138296354
2020-11-12,9.589395523071289,75.62010192871094,14.563368797302246,150.5380859375,30.21681785583496,22.87511774861787
2020-11-13,9.624680519104004,75.87763977050781,14.851152420043945,150.3385009765625,30.73736572265625,22.87517411441109
2020-11-16,9.6599702835083,76.30391693115234,15.085922241210938,149.9772491455078,31.173954010009766,22.87534321262408
2020-11-17,9.6599702835083,76.33058166503906,15.04805850982666,150.95628356933594,31.0228271484375,22.875399578972857
2020-11-18,9.651148796081543,76.1884765625,14.911738395690918,151.39358520507812,30.720571517944336,22.875455945460526
2020-11-19,9.6599702835083,76.44601440429688,14.934454917907715,152.1730499267578,30.76255226135254,22.87551231208709
2020-11-20,9.651148796081543,76.30391693115234,14.889018058776855,153.52279663085938,30.636619567871094,22.8755624158786
2020-11-23,9.668791770935059,76.41938018798828,15.123786926269531,152.8194122314453,30.98084831237793,22.875712727911587
2020-11-24,9.71290111541748,76.6502914428711,15.513582229614258,151.29856872558594,31.568561553955078,22.875762832142065
2020-11-25,9.70407772064209,76.6147232055664,15.435465812683105,150.832763671875,31.409038543701172,22.875812936482287
2020-11-27,9.71290111541748,76.73908996582031,15.427654266357422,152.296630859375,31.409038543701172,22.87591314549196
2020-11-30,9.719985008239746,76.65914916992188,15.19331169128418,152.1064910888672,31.073198318481445,22.876063459829545
2020-12-01,9.76424789428711,76.856201171875,15.341728210449219,149.86380004882812,31.37545394897461,22.876119827953055
2020-12-02,9.773099899291992,77.0701904296875,15.451090812683105,148.6743927001953,31.54336929321289,22.876176196215468
2020-12-03,9.781949996948242,77.11476135253906,15.497956275939941,149.87326049804688,31.53497886657715,22.87623256461677
2020-12-04,9.808507919311523,77.43572998046875,15.708869934082031,147.67527770996094,31.887601852416992,22.87628893315697
2020-12-07,9.799654006958008,77.40007019042969,15.591697692871094,149.0074462890625,31.702896118164062,22.87645803961094
2020-12-08,9.808507919311523,77.33768463134766,15.599506378173828,149.71156311035156,31.84562110900879,22.87651440870673
2020-12-09,9.790802001953125,77.22177124023438,15.615130424499512,149.2167510986328,31.870811462402344,22.876570777941406
2020-12-10,9.799654006958008,77.36438751220703,15.607317924499512,150.53932189941406,31.76166343688965,22.876627147314984
2020-12-11,9.790802001953125,77.2841567993164,15.490145683288574,151.0722198486328,31.68609619140625,22.876683516827462
2020-12-14,9.781949996948242,77.302001953125,15.365161895751953,150.6535186767578,31.341875076293945,22.87685262619828
2020-12-15,9.817361831665039,77.5427474975586,15.568262100219727,150.14923095703125,31.76166343688965,22.876908996266355
2020-12-16,9.835063934326172,77.42681121826172,15.576072692871094,149.74960327148438,31.677715301513672,22.876965366473325
2020-12-17,9.852770805358887,77.54232025146484,15.630753517150879,149.3533477783203,31.812040328979492,22.877021736819195
2020-12-18,9.843917846679688,77.60498046875,15.568262100219727,148.90560913085938,31.74683952331543,22.87707810730397
2020-12-21,9.799654006958008,77.32742309570312,15.474522590637207,149.49624633789062,31.57748031616211,22.877247219591684
