,T,r,mu,sigma,S0,K,Price
32935,2.5,0.03,0.0,0.19,105.55555555555556,73.88888888888889,29.724692288228034
32936,2.5,0.03,0.0,0.19,105.55555555555556,84.44444444444444,20.14647326422481
32937,2.5,0.03,0.0,0.19,105.55555555555556,95.0,12.498642105137177
32938,2.5,0.03,0.0,0.19,105.55555555555556,105.55555555555556,6.706038882997103
32939,2.5,0.03,0.0,0.19,105.55555555555556,116.11111111111113,3.274146335039594
32940,2.5,0.03,0.0,0.19,105.55555555555556,126.66666666666669,1.414049113128483
32941,2.5,0.03,0.0,0.19,105.55555555555556,137.22222222222223,0.5961611756962609
32942,2.5,0.03,0.0,0.19,116.66666666666666,81.66666666666666,32.56852217692424
32943,2.5,0.03,0.0,0.19,116.66666666666666,93.33333333333331,22.246578378266694
32944,2.5,0.03,0.0,0.19,116.66666666666666,105.0,13.664898119958956
32945,2.5,0.03,0.0,0.19,116.66666666666666,116.66666666666666,7.567604608221973
32946,2.5,0.03,0.0,0.19,116.66666666666666,128.33333333333334,3.7197108594651773
32947,2.5,0.03,0.0,0.19,116.66666666666666,140.0,1.518203363758866
32948,2.5,0.03,0.0,0.19,116.66666666666666,151.66666666666666,0.6852571040854719
32949,2.5,0.03,0.0,0.19,127.77777777777777,89.44444444444443,35.60397954570838
32950,2.5,0.03,0.0,0.19,127.77777777777777,102.22222222222221,24.11373285140905
32951,2.5,0.03,0.0,0.19,127.77777777777777,115.0,15.24070044158237
32952,2.5,0.03,0.0,0.19,127.77777777777777,127.77777777777777,8.127232372940362
32953,2.5,0.03,0.0,0.19,127.77777777777777,140.55555555555557,3.9685794416557356
32954,2.5,0.03,0.0,0.19,127.77777777777777,153.33333333333334,1.837477355815769
32955,2.5,0.03,0.0,0.19,127.77777777777777,166.11111111111111,0.7620947778356247
32956,2.5,0.03,0.0,0.19,138.88888888888889,97.22222222222221,38.74996865334511
32957,2.5,0.03,0.0,0.19,138.88888888888889,111.1111111111111,26.350820999732107
32958,2.5,0.03,0.0,0.19,138.88888888888889,125.0,15.909886741804744
32959,2.5,0.03,0.0,0.19,138.88888888888889,138.88888888888889,8.691447653493642
32960,2.5,0.03,0.0,0.19,138.88888888888889,152.7777777777778,4.435758668123658
32961,2.5,0.03,0.0,0.19,138.88888888888889,166.66666666666669,2.011684114450127
32962,2.5,0.03,0.0,0.19,138.88888888888889,180.55555555555557,0.818047930167398
32963,2.5,0.03,0.0,0.19,150.0,105.0,41.5452615987763
32964,2.5,0.03,0.0,0.19,150.0,119.99999999999999,28.376195952741607
32965,2.5,0.03,0.0,0.19,150.0,135.0,17.69114033755744
32966,2.5,0.03,0.0,0.19,150.0,150.0,9.72011046729581
32967,2.5,0.03,0.0,0.19,150.0,165.0,4.6123419310638845
32968,2.5,0.03,0.0,0.19,150.0,180.00000000000003,2.1560896542587153
32969,2.5,0.03,0.0,0.19,150.0,195.0,0.8673066846721937
32970,2.5,0.03,0.0,0.26,50.0,35.0,14.171638507920418
32971,2.5,0.03,0.0,0.26,50.0,40.0,10.068579819202379
32972,2.5,0.03,0.0,0.26,50.0,45.0,6.9129232399674505
32973,2.5,0.03,0.0,0.26,50.0,50.0,4.372280071257331
32974,2.5,0.03,0.0,0.26,50.0,55.00000000000001,2.7119356904680947
32975,2.5,0.03,0.0,0.26,50.0,60.00000000000001,1.5222840280933139
32976,2.5,0.03,0.0,0.26,50.0,65.0,0.9609613661686729
32977,2.5,0.03,0.0,0.26,61.111111111111114,42.77777777777778,17.409914054068416
32978,2.5,0.03,0.0,0.26,61.111111111111114,48.888888888888886,12.29686395272897
32979,2.5,0.03,0.0,0.26,61.111111111111114,55.00000000000001,8.178099445129313
32980,2.5,0.03,0.0,0.26,61.111111111111114,61.111111111111114,5.325827791195805
32981,2.5,0.03,0.0,0.26,61.111111111111114,67.22222222222223,3.3341857112532436
32982,2.5,0.03,0.0,0.26,61.111111111111114,73.33333333333334,2.036069032901525
32983,2.5,0.03,0.0,0.26,61.111111111111114,79.44444444444446,1.1378144224474978
32984,2.5,0.03,0.0,0.26,72.22222222222223,50.55555555555556,20.303293581571673
32985,2.5,0.03,0.0,0.26,72.22222222222223,57.77777777777778,14.62196218322512
32986,2.5,0.03,0.0,0.26,72.22222222222223,65.00000000000001,9.771357949772712
32987,2.5,0.03,0.0,0.26,72.22222222222223,72.22222222222223,6.4672064406735466
32988,2.5,0.03,0.0,0.26,72.22222222222223,79.44444444444446,3.9396946424070096
32989,2.5,0.03,0.0,0.26,72.22222222222223,86.66666666666669,2.323287245340918
32990,2.5,0.03,0.0,0.26,72.22222222222223,93.8888888888889,1.3114981205772658
32991,2.5,0.03,0.0,0.26,83.33333333333333,58.33333333333333,23.68836619203253
32992,2.5,0.03,0.0,0.26,83.33333333333333,66.66666666666666,17.106223084142673
32993,2.5,0.03,0.0,0.26,83.33333333333333,75.0,11.44631290559811
32994,2.5,0.03,0.0,0.26,83.33333333333333,83.33333333333333,7.268576400174061
32995,2.5,0.03,0.0,0.26,83.33333333333333,91.66666666666667,4.498345343467751
32996,2.5,0.03,0.0,0.26,83.33333333333333,100.00000000000001,2.6120306533959754
32997,2.5,0.03,0.0,0.26,83.33333333333333,108.33333333333333,1.544963996395433
32998,2.5,0.03,0.0,0.26,94.44444444444444,66.1111111111111,26.67255965076357
32999,2.5,0.03,0.0,0.26,94.44444444444444,75.55555555555554,19.212055122078308
33000,2.5,0.03,0.0,0.26,94.44444444444444,85.0,12.780172154868735
33001,2.5,0.03,0.0,0.26,94.44444444444444,94.44444444444444,8.45498348560273
33002,2.5,0.03,0.0,0.26,94.44444444444444,103.8888888888889,4.936644111181088
33003,2.5,0.03,0.0,0.26,94.44444444444444,113.33333333333334,2.951455230755325
33004,2.5,0.03,0.0,0.26,94.44444444444444,122.77777777777779,1.6579766128283475
33005,2.5,0.03,0.0,0.26,105.55555555555556,73.88888888888889,30.079049651022373
33006,2.5,0.03,0.0,0.26,105.55555555555556,84.44444444444444,21.878224388813525
33007,2.5,0.03,0.0,0.26,105.55555555555556,95.0,14.634939880947995
33008,2.5,0.03,0.0,0.26,105.55555555555556,105.55555555555556,9.23798690678465
33009,2.5,0.03,0.0,0.26,105.55555555555556,116.11111111111113,5.450069080138467
33010,2.5,0.03,0.0,0.26,105.55555555555556,126.66666666666669,3.3097860639693275
33011,2.5,0.03,0.0,0.26,105.55555555555556,137.22222222222223,1.9748220902008986
33012,2.5,0.03,0.0,0.26,116.66666666666666,81.66666666666666,33.74919201468774
33013,2.5,0.03,0.0,0.26,116.66666666666666,93.33333333333331,23.537662024521374
33014,2.5,0.03,0.0,0.26,116.66666666666666,105.0,16.128891290596933
33015,2.5,0.03,0.0,0.26,116.66666666666666,116.66666666666666,10.258700947992264
33016,2.5,0.03,0.0,0.26,116.66666666666666,128.33333333333334,6.3167720630890605
33017,2.5,0.03,0.0,0.26,116.66666666666666,140.0,3.585355244274437
33018,2.5,0.03,0.0,0.26,116.66666666666666,151.66666666666666,2.0796071044033253
33019,2.5,0.03,0.0,0.26,127.77777777777777,89.44444444444443,35.95942221808761
33020,2.5,0.03,0.0,0.26,127.77777777777777,102.22222222222221,25.757632718507928
33021,2.5,0.03,0.0,0.26,127.77777777777777,115.0,17.64421558252918
33022,2.5,0.03,0.0,0.26,127.77777777777777,127.77777777777777,11.013457861773368
33023,2.5,0.03,0.0,0.26,127.77777777777777,140.55555555555557,6.794116858268112
33024,2.5,0.03,0.0,0.26,127.77777777777777,153.33333333333334,3.8231452073436825
33025,2.5,0.03,0.0,0.26,127.77777777777777,166.11111111111111,2.4036119828879534
33026,2.5,0.03,0.0,0.26,138.88888888888889,97.22222222222221,38.90667091935779
33027,2.5,0.03,0.0,0.26,138.88888888888889,111.1111111111111,28.31387906289405
33028,2.5,0.03,0.0,0.26,138.88888888888889,125.0,19.119362389599033
33029,2.5,0.03,0.0,0.26,138.88888888888889,138.88888888888889,12.21291728450002
33030,2.5,0.03,0.0,0.26,138.88888888888889,152.7777777777778,7.498788271273966
33031,2.5,0.03,0.0,0.26,138.88888888888889,166.66666666666669,4.302216774302807
33032,2.5,0.03,0.0,0.26,138.88888888888889,180.55555555555557,2.4491021510539634
33033,2.5,0.03,0.0,0.26,150.0,105.0,42.714297727191415
33034,2.5,0.03,0.0,0.26,150.0,119.99999999999999,30.455567750247845
33035,2.5,0.03,0.0,0.26,150.0,135.0,20.361814964945545
33036,2.5,0.03,0.0,0.26,150.0,150.0,12.983601376156281
33037,2.5,0.03,0.0,0.26,150.0,165.0,8.14633093863565
33038,2.5,0.03,0.0,0.26,150.0,180.00000000000003,4.60643514807596
33039,2.5,0.03,0.0,0.26,150.0,195.0,2.844843192118909
33040,2.5,0.03,0.0,0.33,50.0,35.0,14.285925463280742
33041,2.5,0.03,0.0,0.33,50.0,40.0,10.70215240082013
33042,2.5,0.03,0.0,0.33,50.0,45.0,7.7845368792131575
33043,2.5,0.03,0.0,0.33,50.0,50.0,5.526473368479628
33044,2.5,0.03,0.0,0.33,50.0,55.00000000000001,3.7705607580580502
33045,2.5,0.03,0.0,0.33,50.0,60.00000000000001,2.773465735731814
33046,2.5,0.03,0.0,0.33,50.0,65.0,1.697762077892131
33047,2.5,0.03,0.0,0.33,61.111111111111114,42.77777777777778,17.77928250837392
33048,2.5,0.03,0.0,0.33,61.111111111111114,48.888888888888886,13.170760514556271
33049,2.5,0.03,0.0,0.33,61.111111111111114,55.00000000000001,9.700816656192814
33050,2.5,0.03,0.0,0.33,61.111111111111114,61.111111111111114,6.814394803940165
33051,2.5,0.03,0.0,0.33,61.111111111111114,67.22222222222223,4.698599784825333
33052,2.5,0.03,0.0,0.33,61.111111111111114,73.33333333333334,3.284968878341798
33053,2.5,0.03,0.0,0.33,61.111111111111114,79.44444444444446,2.2352861068090184
33054,2.5,0.03,0.0,0.33,72.22222222222223,50.55555555555556,21.189027368369214
33055,2.5,0.03,0.0,0.33,72.22222222222223,57.77777777777778,15.702979043320749
33056,2.5,0.03,0.0,0.33,72.22222222222223,65.00000000000001,11.443150938320603
33057,2.5,0.03,0.0,0.33,72.22222222222223,72.22222222222223,7.984254346901208
33058,2.5,0.03,0.0,0.33,72.22222222222223,79.44444444444446,5.324476974675731
33059,2.5,0.03,0.0,0.33,72.22222222222223,86.66666666666669,3.875726513272378
33060,2.5,0.03,0.0,0.33,72.22222222222223,93.8888888888889,2.5616685831230908
33061,2.5,0.03,0.0,0.33,83.33333333333333,58.33333333333333,24.173622318505956
33062,2.5,0.03,0.0,0.33,83.33333333333333,66.66666666666666,18.206500122160968
33063,2.5,0.03,0.0,0.33,83.33333333333333,75.0,13.254723901280625
33064,2.5,0.03,0.0,0.33,83.33333333333333,83.33333333333333,9.504007762534066
33065,2.5,0.03,0.0,0.33,83.33333333333333,91.66666666666667,6.329255452190941
33066,2.5,0.03,0.0,0.33,83.33333333333333,100.00000000000001,4.498178408119524
33067,2.5,0.03,0.0,0.33,83.33333333333333,108.33333333333333,2.8734785279984685
33068,2.5,0.03,0.0,0.33,94.44444444444444,66.1111111111111,27.06441840634281
33069,2.5,0.03,0.0,0.33,94.44444444444444,75.55555555555554,19.81339784484484
33070,2.5,0.03,0.0,0.33,94.44444444444444,85.0,15.015582042364931
33071,2.5,0.03,0.0,0.33,94.44444444444444,94.44444444444444,10.226058878802078
33072,2.5,0.03,0.0,0.33,94.44444444444444,103.8888888888889,7.191421507467306
33073,2.5,0.03,0.0,0.33,94.44444444444444,113.33333333333334,4.648907979895462
33074,2.5,0.03,0.0,0.33,94.44444444444444,122.77777777777779,3.376625467142437
33075,2.5,0.03,0.0,0.33,105.55555555555556,73.88888888888889,30.459681835154782
33076,2.5,0.03,0.0,0.33,105.55555555555556,84.44444444444444,22.741895656173526
33077,2.5,0.03,0.0,0.33,105.55555555555556,95.0,16.85702350366067
33078,2.5,0.03,0.0,0.33,105.55555555555556,105.55555555555556,11.965057963465753
33079,2.5,0.03,0.0,0.33,105.55555555555556,116.11111111111113,8.175614872256933
33080,2.5,0.03,0.0,0.33,105.55555555555556,126.66666666666669,5.5296510154871354
33081,2.5,0.03,0.0,0.33,105.55555555555556,137.22222222222223,3.7414013664707126
33082,2.5,0.03,0.0,0.33,116.66666666666666,81.66666666666666,34.562355647078505
33083,2.5,0.03,0.0,0.33,116.66666666666666,93.33333333333331,24.843725763123178
33084,2.5,0.03,0.0,0.33,116.66666666666666,105.0,18.165965233500966
33085,2.5,0.03,0.0,0.33,116.66666666666666,116.66666666666666,12.703397428793352
33086,2.5,0.03,0.0,0.33,116.66666666666666,128.33333333333334,9.041582097980427
33087,2.5,0.03,0.0,0.33,116.66666666666666,140.0,5.990673605768782
33088,2.5,0.03,0.0,0.33,116.66666666666666,151.66666666666666,4.146891279892634
33089,2.5,0.03,0.0,0.33,127.77777777777777,89.44444444444443,37.08522156401148
33090,2.5,0.03,0.0,0.33,127.77777777777777,102.22222222222221,28.510649461991886
33091,2.5,0.03,0.0,0.33,127.77777777777777,115.0,20.225929646159827
33092,2.5,0.03,0.0,0.33,127.77777777777777,127.77777777777777,14.20212291072744
33093,2.5,0.03,0.0,0.33,127.77777777777777,140.55555555555557,9.547492612819692
33094,2.5,0.03,0.0,0.33,127.77777777777777,153.33333333333334,6.722614060516186
33095,2.5,0.03,0.0,0.33,127.77777777777777,166.11111111111111,4.55976995911149
33096,2.5,0.03,0.0,0.33,138.88888888888889,97.22222222222221,40.432917049239734
33097,2.5,0.03,0.0,0.33,138.88888888888889,111.1111111111111,29.51395623575831
33098,2.5,0.03,0.0,0.33,138.88888888888889,125.0,21.591068284041835
33099,2.5,0.03,0.0,0.33,138.88888888888889,138.88888888888889,15.524799401617068
33100,2.5,0.03,0.0,0.33,138.88888888888889,152.7777777777778,10.528896730900005
33101,2.5,0.03,0.0,0.33,138.88888888888889,166.66666666666669,7.146592690524229
33102,2.5,0.03,0.0,0.33,138.88888888888889,180.55555555555557,4.883390084658051
33103,2.5,0.03,0.0,0.33,150.0,105.0,42.75394114198302
33104,2.5,0.03,0.0,0.33,150.0,119.99999999999999,32.161038055002074
33105,2.5,0.03,0.0,0.33,150.0,135.0,23.331738051280905
33106,2.5,0.03,0.0,0.33,150.0,150.0,16.805410657989768
33107,2.5,0.03,0.0,0.33,150.0,165.0,11.97869580476923
33108,2.5,0.03,0.0,0.33,150.0,180.00000000000003,7.625657429553518
33109,2.5,0.03,0.0,0.33,150.0,195.0,5.3233744376541114
33110,2.5,0.03,0.0,0.4,50.0,35.0,14.893104329515175
33111,2.5,0.03,0.0,0.4,50.0,40.0,11.383308738042968
33112,2.5,0.03,0.0,0.4,50.0,45.0,8.939675768438551
33113,2.5,0.03,0.0,0.4,50.0,50.0,6.819089829472057
33114,2.5,0.03,0.0,0.4,50.0,55.00000000000001,4.937683030754016
33115,2.5,0.03,0.0,0.4,50.0,60.00000000000001,3.6862252522593315
33116,2.5,0.03,0.0,0.4,50.0,65.0,2.7784342428446918
33117,2.5,0.03,0.0,0.4,61.111111111111114,42.77777777777778,18.230762195658787
33118,2.5,0.03,0.0,0.4,61.111111111111114,48.888888888888886,14.571131449664149
33119,2.5,0.03,0.0,0.4,61.111111111111114,55.00000000000001,10.622432235788093
33120,2.5,0.03,0.0,0.4,61.111111111111114,61.111111111111114,8.161613599934118
33121,2.5,0.03,0.0,0.4,61.111111111111114,67.22222222222223,5.895491628864525
33122,2.5,0.03,0.0,0.4,61.111111111111114,73.33333333333334,4.888261252114744
33123,2.5,0.03,0.0,0.4,61.111111111111114,79.44444444444446,3.6180073015624696
33124,2.5,0.03,0.0,0.4,72.22222222222223,50.55555555555556,21.683458421630622
33125,2.5,0.03,0.0,0.4,72.22222222222223,57.77777777777778,16.849073220888823
33126,2.5,0.03,0.0,0.4,72.22222222222223,65.00000000000001,12.952894114257528
33127,2.5,0.03,0.0,0.4,72.22222222222223,72.22222222222223,9.53105968032592
33128,2.5,0.03,0.0,0.4,72.22222222222223,79.44444444444446,7.526606311411706
33129,2.5,0.03,0.0,0.4,72.22222222222223,86.66666666666669,5.374005620929245
33130,2.5,0.03,0.0,0.4,72.22222222222223,93.8888888888889,3.9355911448467866
33131,2.5,0.03,0.0,0.4,83.33333333333333,58.33333333333333,25.101294653703118
33132,2.5,0.03,0.0,0.4,83.33333333333333,66.66666666666666,19.22241354896218
33133,2.5,0.03,0.0,0.4,83.33333333333333,75.0,14.632743206830142
33134,2.5,0.03,0.0,0.4,83.33333333333333,83.33333333333333,10.866813057876234
33135,2.5,0.03,0.0,0.4,83.33333333333333,91.66666666666667,8.240326637132865
33136,2.5,0.03,0.0,0.4,83.33333333333333,100.00000000000001,6.223149119382455
33137,2.5,0.03,0.0,0.4,83.33333333333333,108.33333333333333,4.353878698546256
33138,2.5,0.03,0.0,0.4,94.44444444444444,66.1111111111111,28.913821059394262
33139,2.5,0.03,0.0,0.4,94.44444444444444,75.55555555555554,21.729029182849068
33140,2.5,0.03,0.0,0.4,94.44444444444444,85.0,16.414717031203562
33141,2.5,0.03,0.0,0.4,94.44444444444444,94.44444444444444,12.633773470823636
33142,2.5,0.03,0.0,0.4,94.44444444444444,103.8888888888889,9.694380473773634
33143,2.5,0.03,0.0,0.4,94.44444444444444,113.33333333333334,7.051578675903966
33144,2.5,0.03,0.0,0.4,94.44444444444444,122.77777777777779,5.128094658746195
33145,2.5,0.03,0.0,0.4,105.55555555555556,73.88888888888889,31.288004832390843
33146,2.5,0.03,0.0,0.4,105.55555555555556,84.44444444444444,24.532548882488257
33147,2.5,0.03,0.0,0.4,105.55555555555556,95.0,18.964312160535318
33148,2.5,0.03,0.0,0.4,105.55555555555556,105.55555555555556,13.848663574783991
33149,2.5,0.03,0.0,0.4,105.55555555555556,116.11111111111113,10.320669968930066
33150,2.5,0.03,0.0,0.4,105.55555555555556,126.66666666666669,7.574370555994787
33151,2.5,0.03,0.0,0.4,105.55555555555556,137.22222222222223,5.961741654524979
33152,2.5,0.03,0.0,0.4,116.66666666666666,81.66666666666666,35.02610607892209
33153,2.5,0.03,0.0,0.4,116.66666666666666,93.33333333333331,27.330877802853852
33154,2.5,0.03,0.0,0.4,116.66666666666666,105.0,20.39069538047312
33155,2.5,0.03,0.0,0.4,116.66666666666666,116.66666666666666,15.495457592562817
33156,2.5,0.03,0.0,0.4,116.66666666666666,128.33333333333334,11.747962526955263
33157,2.5,0.03,0.0,0.4,116.66666666666666,140.0,8.987402928627896
33158,2.5,0.03,0.0,0.4,116.66666666666666,151.66666666666666,6.433945281245604
33159,2.5,0.03,0.0,0.4,127.77777777777777,89.44444444444443,38.590118484470814
33160,2.5,0.03,0.0,0.4,127.77777777777777,102.22222222222221,29.494876465196302
33161,2.5,0.03,0.0,0.4,127.77777777777777,115.0,23.036479939940335
33162,2.5,0.03,0.0,0.4,127.77777777777777,127.77777777777777,16.820006969403774
33163,2.5,0.03,0.0,0.4,127.77777777777777,140.55555555555557,12.9720056155358
33164,2.5,0.03,0.0,0.4,127.77777777777777,153.33333333333334,9.784769375963366
33165,2.5,0.03,0.0,0.4,127.77777777777777,166.11111111111111,7.333383149863224
33166,2.5,0.03,0.0,0.4,138.88888888888889,97.22222222222221,41.33205440515935
33167,2.5,0.03,0.0,0.4,138.88888888888889,111.1111111111111,32.725366887102055
33168,2.5,0.03,0.0,0.4,138.88888888888889,125.0,24.21480390775418
33169,2.5,0.03,0.0,0.4,138.88888888888889,138.88888888888889,18.06323745055129
33170,2.5,0.03,0.0,0.4,138.88888888888889,152.7777777777778,14.860267043617311
33171,2.5,0.03,0.0,0.4,138.88888888888889,166.66666666666669,10.588342498431755
33172,2.5,0.03,0.0,0.4,138.88888888888889,180.55555555555557,7.565654459550801
33173,2.5,0.03,0.0,0.4,150.0,105.0,44.61233291014924
33174,2.5,0.03,0.0,0.4,150.0,119.99999999999999,34.900721098167075
33175,2.5,0.03,0.0,0.4,150.0,135.0,26.45903044280345
33176,2.5,0.03,0.0,0.4,150.0,150.0,19.41499717430808
33177,2.5,0.03,0.0,0.4,150.0,165.0,15.190429148600103
33178,2.5,0.03,0.0,0.4,150.0,180.00000000000003,11.33075912130373
33179,2.5,0.03,0.0,0.4,150.0,195.0,8.867020326368904
33180,2.5,0.03,0.06,0.05,50.0,35.0,17.575216689920016
33181,2.5,0.03,0.06,0.05,50.0,40.0,12.951552947209576
33182,2.5,0.03,0.06,0.05,50.0,45.0,8.30084206272957
33183,2.5,0.03,0.06,0.05,50.0,50.0,3.673967702577191
33184,2.5,0.03,0.06,0.05,50.0,55.00000000000001,0.5270014898651605
33185,2.5,0.03,0.06,0.05,50.0,60.00000000000001,0.008977313512397198
33186,2.5,0.03,0.06,0.05,50.0,65.0,0.0
33187,2.5,0.03,0.06,0.05,61.111111111111114,42.77777777777778,21.470590735397998
33188,2.5,0.03,0.06,0.05,61.111111111111114,48.888888888888886,15.810821856926692
33189,2.5,0.03,0.06,0.05,61.111111111111114,55.00000000000001,10.07698983228907
33190,2.5,0.03,0.06,0.05,61.111111111111114,61.111111111111114,4.491744401544375
33191,2.5,0.03,0.06,0.05,61.111111111111114,67.22222222222223,0.6491743309953011
33192,2.5,0.03,0.06,0.05,61.111111111111114,73.33333333333334,0.012477047658608773
33193,2.5,0.03,0.06,0.05,61.111111111111114,79.44444444444446,0.0
33194,2.5,0.03,0.06,0.05,72.22222222222223,50.55555555555556,25.410459822658076
33195,2.5,0.03,0.06,0.05,72.22222222222223,57.77777777777778,18.721829261782755
33196,2.5,0.03,0.06,0.05,72.22222222222223,65.00000000000001,11.966636029566
33197,2.5,0.03,0.06,0.05,72.22222222222223,72.22222222222223,5.331561478373824
33198,2.5,0.03,0.06,0.05,72.22222222222223,79.44444444444446,0.7961366191380721
33199,2.5,0.03,0.06,0.05,72.22222222222223,86.66666666666669,0.014299474048393377
33200,2.5,0.03,0.06,0.05,72.22222222222223,93.8888888888889,0.0
33201,2.5,0.03,0.06,0.05,83.33333333333333,58.33333333333333,29.270022999354463
33202,2.5,0.03,0.06,0.05,83.33333333333333,66.66666666666666,21.49085142941305
33203,2.5,0.03,0.06,0.05,83.33333333333333,75.0,13.73360915373108
33204,2.5,0.03,0.06,0.05,83.33333333333333,83.33333333333333,6.116513036787456
33205,2.5,0.03,0.06,0.05,83.33333333333333,91.66666666666667,0.8884098711038922
33206,2.5,0.03,0.06,0.05,83.33333333333333,100.00000000000001,0.014321592939442133
33207,2.5,0.03,0.06,0.05,83.33333333333333,108.33333333333333,0.0002653883637789674
33208,2.5,0.03,0.06,0.05,94.44444444444444,66.1111111111111,33.21174394662837
33209,2.5,0.03,0.06,0.05,94.44444444444444,75.55555555555554,24.471418868173835
33210,2.5,0.03,0.06,0.05,94.44444444444444,85.0,15.767072647087264
33211,2.5,0.03,0.06,0.05,94.44444444444444,94.44444444444444,7.092364256986231
33212,2.5,0.03,0.06,0.05,94.44444444444444,103.8888888888889,0.9892045201468301
33213,2.5,0.03,0.06,0.05,94.44444444444444,113.33333333333334,0.02271833320478463
33214,2.5,0.03,0.06,0.05,94.44444444444444,122.77777777777779,0.0
33215,2.5,0.03,0.06,0.05,105.55555555555556,73.88888888888889,37.11068011979656
33216,2.5,0.03,0.06,0.05,105.55555555555556,84.44444444444444,27.29598508125716
33217,2.5,0.03,0.06,0.05,105.55555555555556,95.0,17.661499108620838
33218,2.5,0.03,0.06,0.05,105.55555555555556,105.55555555555556,7.882156774536103
33219,2.5,0.03,0.06,0.05,105.55555555555556,116.11111111111113,1.0833416035176406
33220,2.5,0.03,0.06,0.05,105.55555555555556,126.66666666666669,0.020402746540653043
33221,2.5,0.03,0.06,0.05,105.55555555555556,137.22222222222223,9.138170780418813e-05
33222,2.5,0.03,0.06,0.05,116.66666666666666,81.66666666666666,40.90076358326058
33223,2.5,0.03,0.06,0.05,116.66666666666666,93.33333333333331,30.274698260448115
33224,2.5,0.03,0.06,0.05,116.66666666666666,105.0,19.3795154950205
33225,2.5,0.03,0.06,0.05,116.66666666666666,116.66666666666666,8.63418386610872
33226,2.5,0.03,0.06,0.05,116.66666666666666,128.33333333333334,1.2244804109849694
33227,2.5,0.03,0.06,0.05,116.66666666666666,140.0,0.020845900692243922
33228,2.5,0.03,0.06,0.05,116.66666666666666,151.66666666666666,0.0
33229,2.5,0.03,0.06,0.05,127.77777777777777,89.44444444444443,44.91017994029024
33230,2.5,0.03,0.06,0.05,127.77777777777777,102.22222222222221,33.21751914256658
33231,2.5,0.03,0.06,0.05,127.77777777777777,115.0,21.206790586504304
33232,2.5,0.03,0.06,0.05,127.77777777777777,127.77777777777777,9.488783497536152
33233,2.5,0.03,0.06,0.05,127.77777777777777,140.55555555555557,1.3450081303651764
33234,2.5,0.03,0.06,0.05,127.77777777777777,153.33333333333334,0.03286962904380366
33235,2.5,0.03,0.06,0.05,127.77777777777777,166.11111111111111,0.0
33236,2.5,0.03,0.06,0.05,138.88888888888889,97.22222222222221,48.7869224086694
33237,2.5,0.03,0.06,0.05,138.88888888888889,111.1111111111111,35.9771764948611
33238,2.5,0.03,0.06,0.05,138.88888888888889,125.0,23.035796433740753
33239,2.5,0.03,0.06,0.05,138.88888888888889,138.88888888888889,10.348916950793836
33240,2.5,0.03,0.06,0.05,138.88888888888889,152.7777777777778,1.5141752832138586
33241,2.5,0.03,0.06,0.05,138.88888888888889,166.66666666666669,0.02695573896709125
33242,2.5,0.03,0.06,0.05,138.88888888888889,180.55555555555557,0.0
33243,2.5,0.03,0.06,0.05,150.0,105.0,52.667597334975845
33244,2.5,0.03,0.06,0.05,150.0,119.99999999999999,38.82515396509774
33245,2.5,0.03,0.06,0.05,150.0,135.0,24.873552840643704
33246,2.5,0.03,0.06,0.05,150.0,150.0,11.196692545943176
33247,2.5,0.03,0.06,0.05,150.0,165.0,1.5349053623223259
33248,2.5,0.03,0.06,0.05,150.0,180.00000000000003,0.026785443892905117
33249,2.5,0.03,0.06,0.05,150.0,195.0,0.00019094040232831735
33250,2.5,0.03,0.06,0.12000000000000001,50.0,35.0,17.596432488620437
33251,2.5,0.03,0.06,0.12000000000000001,50.0,40.0,12.903765116173533
33252,2.5,0.03,0.06,0.12000000000000001,50.0,45.0,8.438795080462214
33253,2.5,0.03,0.06,0.12000000000000001,50.0,50.0,4.469691086467366
33254,2.5,0.03,0.06,0.12000000000000001,50.0,55.00000000000001,1.8266171294012414
33255,2.5,0.03,0.06,0.12000000000000001,50.0,60.00000000000001,0.5420245283883158
33256,2.5,0.03,0.06,0.12000000000000001,50.0,65.0,0.13842932797310725
33257,2.5,0.03,0.06,0.12000000000000001,61.111111111111114,42.77777777777778,21.404295549181985
33258,2.5,0.03,0.06,0.12000000000000001,61.111111111111114,48.888888888888886,15.901557124182533
33259,2.5,0.03,0.06,0.12000000000000001,61.111111111111114,55.00000000000001,10.252187333591138
33260,2.5,0.03,0.06,0.12000000000000001,61.111111111111114,61.111111111111114,5.542904645292343
33261,2.5,0.03,0.06,0.12000000000000001,61.111111111111114,67.22222222222223,2.1554132233591696
33262,2.5,0.03,0.06,0.12000000000000001,61.111111111111114,73.33333333333334,0.6873305167746738
33263,2.5,0.03,0.06,0.12000000000000001,61.111111111111114,79.44444444444446,0.1730752145293123
33264,2.5,0.03,0.06,0.12000000000000001,72.22222222222223,50.55555555555556,25.28690586413762
33265,2.5,0.03,0.06,0.12000000000000001,72.22222222222223,57.77777777777778,18.600476302597933
33266,2.5,0.03,0.06,0.12000000000000001,72.22222222222223,65.00000000000001,12.17510616558693
33267,2.5,0.03,0.06,0.12000000000000001,72.22222222222223,72.22222222222223,6.493864565065404
33268,2.5,0.03,0.06,0.12000000000000001,72.22222222222223,79.44444444444446,2.630935019323076
33269,2.5,0.03,0.06,0.12000000000000001,72.22222222222223,86.66666666666669,0.7966460279789664
