,T,n_step,r,mu,sigma,S0,K,Price
37575,2.5,660.0,0.06,0.3,0.19,127.77777777777777,166.11111111111111,24.70763451912553
37576,2.5,660.0,0.06,0.3,0.19,138.88888888888889,97.22222222222221,94.2734580296794
37577,2.5,660.0,0.06,0.3,0.19,138.88888888888889,111.1111111111111,82.7957844379099
37578,2.5,660.0,0.06,0.3,0.19,138.88888888888889,125.0,69.92805171097484
37579,2.5,660.0,0.06,0.3,0.19,138.88888888888889,138.88888888888889,58.77495053818883
37580,2.5,660.0,0.06,0.3,0.19,138.88888888888889,152.7777777777778,47.03518794153584
37581,2.5,660.0,0.06,0.3,0.19,138.88888888888889,166.66666666666669,36.811620004046766
37582,2.5,660.0,0.06,0.3,0.19,138.88888888888889,180.55555555555557,27.14574631326314
37583,2.5,660.0,0.06,0.3,0.19,150.0,105.0,102.43706572454087
37584,2.5,660.0,0.06,0.3,0.19,150.0,119.99999999999999,89.26125852102818
37585,2.5,660.0,0.06,0.3,0.19,150.0,135.0,75.9853159434975
37586,2.5,660.0,0.06,0.3,0.19,150.0,150.0,62.680136979938375
37587,2.5,660.0,0.06,0.3,0.19,150.0,165.0,50.68308194730537
37588,2.5,660.0,0.06,0.3,0.19,150.0,180.00000000000003,38.973849517174024
37589,2.5,660.0,0.06,0.3,0.19,150.0,195.0,28.885983769422644
37590,2.5,660.0,0.06,0.3,0.26,50.0,35.0,33.66410602896399
37591,2.5,660.0,0.06,0.3,0.26,50.0,40.0,29.621110492153004
37592,2.5,660.0,0.06,0.3,0.26,50.0,45.0,25.054780968356493
37593,2.5,660.0,0.06,0.3,0.26,50.0,50.0,21.13157405194352
37594,2.5,660.0,0.06,0.3,0.26,50.0,55.00000000000001,17.36778453359126
37595,2.5,660.0,0.06,0.3,0.26,50.0,60.00000000000001,13.82003478659448
37596,2.5,660.0,0.06,0.3,0.26,50.0,65.0,10.906939222502107
37597,2.5,660.0,0.06,0.3,0.26,61.111111111111114,42.77777777777778,41.168636910523546
37598,2.5,660.0,0.06,0.3,0.26,61.111111111111114,48.888888888888886,36.133798505358335
37599,2.5,660.0,0.06,0.3,0.26,61.111111111111114,55.00000000000001,31.064487347789346
37600,2.5,660.0,0.06,0.3,0.26,61.111111111111114,61.111111111111114,26.09419720638788
37601,2.5,660.0,0.06,0.3,0.26,61.111111111111114,67.22222222222223,21.55971886399086
37602,2.5,660.0,0.06,0.3,0.26,61.111111111111114,73.33333333333334,17.67197265048958
37603,2.5,660.0,0.06,0.3,0.26,61.111111111111114,79.44444444444446,13.553068986563705
37604,2.5,660.0,0.06,0.3,0.26,72.22222222222223,50.55555555555556,48.96203060782188
37605,2.5,660.0,0.06,0.3,0.26,72.22222222222223,57.77777777777778,42.822476313469494
37606,2.5,660.0,0.06,0.3,0.26,72.22222222222223,65.00000000000001,37.227218335360654
37607,2.5,660.0,0.06,0.3,0.26,72.22222222222223,72.22222222222223,30.975815122375106
37608,2.5,660.0,0.06,0.3,0.26,72.22222222222223,79.44444444444446,25.166992639780823
37609,2.5,660.0,0.06,0.3,0.26,72.22222222222223,86.66666666666669,20.484991186441395
37610,2.5,660.0,0.06,0.3,0.26,72.22222222222223,93.8888888888889,15.814818384195688
37611,2.5,660.0,0.06,0.3,0.26,83.33333333333333,58.33333333333333,56.77045860823491
37612,2.5,660.0,0.06,0.3,0.26,83.33333333333333,66.66666666666666,49.11187004994797
37613,2.5,660.0,0.06,0.3,0.26,83.33333333333333,75.0,42.621523293027025
37614,2.5,660.0,0.06,0.3,0.26,83.33333333333333,83.33333333333333,35.142425452179786
37615,2.5,660.0,0.06,0.3,0.26,83.33333333333333,91.66666666666667,28.98921727226499
37616,2.5,660.0,0.06,0.3,0.26,83.33333333333333,100.00000000000001,23.32084311554158
37617,2.5,660.0,0.06,0.3,0.26,83.33333333333333,108.33333333333333,17.84865744927736
37618,2.5,660.0,0.06,0.3,0.26,94.44444444444444,66.1111111111111,64.58179782355012
37619,2.5,660.0,0.06,0.3,0.26,94.44444444444444,75.55555555555554,55.74714035652989
37620,2.5,660.0,0.06,0.3,0.26,94.44444444444444,85.0,48.09701420374637
37621,2.5,660.0,0.06,0.3,0.26,94.44444444444444,94.44444444444444,40.4062814706075
37622,2.5,660.0,0.06,0.3,0.26,94.44444444444444,103.8888888888889,33.289299637562046
37623,2.5,660.0,0.06,0.3,0.26,94.44444444444444,113.33333333333334,26.598035113515152
37624,2.5,660.0,0.06,0.3,0.26,94.44444444444444,122.77777777777779,20.938922879399687
37625,2.5,660.0,0.06,0.3,0.26,105.55555555555556,73.88888888888889,71.9718344744746
37626,2.5,660.0,0.06,0.3,0.26,105.55555555555556,84.44444444444444,62.93082514119496
37627,2.5,660.0,0.06,0.3,0.26,105.55555555555556,95.0,53.27980973964869
37628,2.5,660.0,0.06,0.3,0.26,105.55555555555556,105.55555555555556,45.518895809500734
37629,2.5,660.0,0.06,0.3,0.26,105.55555555555556,116.11111111111113,37.18227427961009
37630,2.5,660.0,0.06,0.3,0.26,105.55555555555556,126.66666666666669,30.22991274600593
37631,2.5,660.0,0.06,0.3,0.26,105.55555555555556,137.22222222222223,23.059572572744496
37632,2.5,660.0,0.06,0.3,0.26,116.66666666666666,81.66666666666666,79.82123955243853
37633,2.5,660.0,0.06,0.3,0.26,116.66666666666666,93.33333333333331,69.21093877960276
37634,2.5,660.0,0.06,0.3,0.26,116.66666666666666,105.0,58.54416167823533
37635,2.5,660.0,0.06,0.3,0.26,116.66666666666666,116.66666666666666,50.50739728632688
37636,2.5,660.0,0.06,0.3,0.26,116.66666666666666,128.33333333333334,40.71526026581204
37637,2.5,660.0,0.06,0.3,0.26,116.66666666666666,140.0,32.512080896716945
37638,2.5,660.0,0.06,0.3,0.26,116.66666666666666,151.66666666666666,26.242084677182337
37639,2.5,660.0,0.06,0.3,0.26,127.77777777777777,89.44444444444443,87.17801117217027
37640,2.5,660.0,0.06,0.3,0.26,127.77777777777777,102.22222222222221,76.76066605299357
37641,2.5,660.0,0.06,0.3,0.26,127.77777777777777,115.0,65.17705900688185
37642,2.5,660.0,0.06,0.3,0.26,127.77777777777777,127.77777777777777,55.03955391657574
37643,2.5,660.0,0.06,0.3,0.26,127.77777777777777,140.55555555555557,45.09459970410062
37644,2.5,660.0,0.06,0.3,0.26,127.77777777777777,153.33333333333334,35.67728059993956
37645,2.5,660.0,0.06,0.3,0.26,127.77777777777777,166.11111111111111,28.39493169923942
37646,2.5,660.0,0.06,0.3,0.26,138.88888888888889,97.22222222222221,94.39550265292787
37647,2.5,660.0,0.06,0.3,0.26,138.88888888888889,111.1111111111111,82.5578969027002
37648,2.5,660.0,0.06,0.3,0.26,138.88888888888889,125.0,71.27546786577435
37649,2.5,660.0,0.06,0.3,0.26,138.88888888888889,138.88888888888889,59.67220193804197
37650,2.5,660.0,0.06,0.3,0.26,138.88888888888889,152.7777777777778,48.59150660746445
37651,2.5,660.0,0.06,0.3,0.26,138.88888888888889,166.66666666666669,38.72396326432699
37652,2.5,660.0,0.06,0.3,0.26,138.88888888888889,180.55555555555557,30.134161323597223
37653,2.5,660.0,0.06,0.3,0.26,150.0,105.0,101.41328690065737
37654,2.5,660.0,0.06,0.3,0.26,150.0,119.99999999999999,88.49351148825475
37655,2.5,660.0,0.06,0.3,0.26,150.0,135.0,76.42961735507026
37656,2.5,660.0,0.06,0.3,0.26,150.0,150.0,64.12726379959167
37657,2.5,660.0,0.06,0.3,0.26,150.0,165.0,52.51815238218134
37658,2.5,660.0,0.06,0.3,0.26,150.0,180.00000000000003,42.55351822904867
37659,2.5,660.0,0.06,0.3,0.26,150.0,195.0,33.77788211113835
37660,2.5,660.0,0.06,0.3,0.33,50.0,35.0,34.025585095870355
37661,2.5,660.0,0.06,0.3,0.33,50.0,40.0,29.845868872299004
37662,2.5,660.0,0.06,0.3,0.33,50.0,45.0,26.064499510916146
37663,2.5,660.0,0.06,0.3,0.33,50.0,50.0,22.07330668642117
37664,2.5,660.0,0.06,0.3,0.33,50.0,55.00000000000001,18.53467741089903
37665,2.5,660.0,0.06,0.3,0.33,50.0,60.00000000000001,15.288400261736651
37666,2.5,660.0,0.06,0.3,0.33,50.0,65.0,12.37513876983623
37667,2.5,660.0,0.06,0.3,0.33,61.111111111111114,42.77777777777778,41.37644995647988
37668,2.5,660.0,0.06,0.3,0.33,61.111111111111114,48.888888888888886,36.57451062666029
37669,2.5,660.0,0.06,0.3,0.33,61.111111111111114,55.00000000000001,31.270398395776347
37670,2.5,660.0,0.06,0.3,0.33,61.111111111111114,61.111111111111114,27.07083679044432
37671,2.5,660.0,0.06,0.3,0.33,61.111111111111114,67.22222222222223,22.605310937781507
37672,2.5,660.0,0.06,0.3,0.33,61.111111111111114,73.33333333333334,18.612121070912483
37673,2.5,660.0,0.06,0.3,0.33,61.111111111111114,79.44444444444446,15.167326619862529
37674,2.5,660.0,0.06,0.3,0.33,72.22222222222223,50.55555555555556,49.06690715857755
37675,2.5,660.0,0.06,0.3,0.33,72.22222222222223,57.77777777777778,43.64327669383194
37676,2.5,660.0,0.06,0.3,0.33,72.22222222222223,65.00000000000001,36.96621910954843
37677,2.5,660.0,0.06,0.3,0.33,72.22222222222223,72.22222222222223,31.748760907230917
37678,2.5,660.0,0.06,0.3,0.33,72.22222222222223,79.44444444444446,26.644286394910058
37679,2.5,660.0,0.06,0.3,0.33,72.22222222222223,86.66666666666669,22.636073318339836
37680,2.5,660.0,0.06,0.3,0.33,72.22222222222223,93.8888888888889,17.853608757818993
37681,2.5,660.0,0.06,0.3,0.33,83.33333333333333,58.33333333333333,56.636584530224745
37682,2.5,660.0,0.06,0.3,0.33,83.33333333333333,66.66666666666666,49.48300625191541
37683,2.5,660.0,0.06,0.3,0.33,83.33333333333333,75.0,43.048743709211635
37684,2.5,660.0,0.06,0.3,0.33,83.33333333333333,83.33333333333333,36.08718016164389
37685,2.5,660.0,0.06,0.3,0.33,83.33333333333333,91.66666666666667,30.586541993640214
37686,2.5,660.0,0.06,0.3,0.33,83.33333333333333,100.00000000000001,25.18765698957927
37687,2.5,660.0,0.06,0.3,0.33,83.33333333333333,108.33333333333333,20.878249510362476
37688,2.5,660.0,0.06,0.3,0.33,94.44444444444444,66.1111111111111,64.4436031995159
37689,2.5,660.0,0.06,0.3,0.33,94.44444444444444,75.55555555555554,56.88702663998005
37690,2.5,660.0,0.06,0.3,0.33,94.44444444444444,85.0,48.65262072793141
37691,2.5,660.0,0.06,0.3,0.33,94.44444444444444,94.44444444444444,41.17374965968197
37692,2.5,660.0,0.06,0.3,0.33,94.44444444444444,103.8888888888889,34.76947432724884
37693,2.5,660.0,0.06,0.3,0.33,94.44444444444444,113.33333333333334,28.584264421017128
37694,2.5,660.0,0.06,0.3,0.33,94.44444444444444,122.77777777777779,23.48222030221346
37695,2.5,660.0,0.06,0.3,0.33,105.55555555555556,73.88888888888889,71.52661437684232
37696,2.5,660.0,0.06,0.3,0.33,105.55555555555556,84.44444444444444,62.32920330336171
37697,2.5,660.0,0.06,0.3,0.33,105.55555555555556,95.0,54.09933712312384
37698,2.5,660.0,0.06,0.3,0.33,105.55555555555556,105.55555555555556,46.76893331851495
37699,2.5,660.0,0.06,0.3,0.33,105.55555555555556,116.11111111111113,38.59992840213211
37700,2.5,660.0,0.06,0.3,0.33,105.55555555555556,126.66666666666669,32.386722946309206
37701,2.5,660.0,0.06,0.3,0.33,105.55555555555556,137.22222222222223,26.32224147296681
37702,2.5,660.0,0.06,0.3,0.33,116.66666666666666,81.66666666666666,79.44252721665649
37703,2.5,660.0,0.06,0.3,0.33,116.66666666666666,93.33333333333331,69.96297066708368
37704,2.5,660.0,0.06,0.3,0.33,116.66666666666666,105.0,59.44000592502544
37705,2.5,660.0,0.06,0.3,0.33,116.66666666666666,116.66666666666666,50.779408793422995
37706,2.5,660.0,0.06,0.3,0.33,116.66666666666666,128.33333333333334,43.5850290507393
37707,2.5,660.0,0.06,0.3,0.33,116.66666666666666,140.0,35.12404757665685
37708,2.5,660.0,0.06,0.3,0.33,116.66666666666666,151.66666666666666,28.79278107134217
37709,2.5,660.0,0.06,0.3,0.33,127.77777777777777,89.44444444444443,86.96374833534942
37710,2.5,660.0,0.06,0.3,0.33,127.77777777777777,102.22222222222221,76.43286097242208
37711,2.5,660.0,0.06,0.3,0.33,127.77777777777777,115.0,65.06645215637177
37712,2.5,660.0,0.06,0.3,0.33,127.77777777777777,127.77777777777777,56.13937883328315
37713,2.5,660.0,0.06,0.3,0.33,127.77777777777777,140.55555555555557,47.403161908234324
37714,2.5,660.0,0.06,0.3,0.33,127.77777777777777,153.33333333333334,38.15784683117738
37715,2.5,660.0,0.06,0.3,0.33,127.77777777777777,166.11111111111111,31.485192245625704
37716,2.5,660.0,0.06,0.3,0.33,138.88888888888889,97.22222222222221,95.52691677373102
37717,2.5,660.0,0.06,0.3,0.33,138.88888888888889,111.1111111111111,83.06819169717042
37718,2.5,660.0,0.06,0.3,0.33,138.88888888888889,125.0,71.8992548062479
37719,2.5,660.0,0.06,0.3,0.33,138.88888888888889,138.88888888888889,61.61689451964402
37720,2.5,660.0,0.06,0.3,0.33,138.88888888888889,152.7777777777778,51.593005695912275
37721,2.5,660.0,0.06,0.3,0.33,138.88888888888889,166.66666666666669,42.90295656028526
37722,2.5,660.0,0.06,0.3,0.33,138.88888888888889,180.55555555555557,34.814034831717024
37723,2.5,660.0,0.06,0.3,0.33,150.0,105.0,101.62586928687911
37724,2.5,660.0,0.06,0.3,0.33,150.0,119.99999999999999,88.97003138084474
37725,2.5,660.0,0.06,0.3,0.33,150.0,135.0,77.08366046081284
37726,2.5,660.0,0.06,0.3,0.33,150.0,150.0,66.35313325326872
37727,2.5,660.0,0.06,0.3,0.33,150.0,165.0,54.18623648441453
37728,2.5,660.0,0.06,0.3,0.33,150.0,180.00000000000003,45.266183696840315
37729,2.5,660.0,0.06,0.3,0.33,150.0,195.0,38.02481632833197
37730,2.5,660.0,0.06,0.3,0.4,50.0,35.0,34.49780699200982
37731,2.5,660.0,0.06,0.3,0.4,50.0,40.0,30.111916627353338
37732,2.5,660.0,0.06,0.3,0.4,50.0,45.0,25.93279175785959
37733,2.5,660.0,0.06,0.3,0.4,50.0,50.0,21.825195365776608
37734,2.5,660.0,0.06,0.3,0.4,50.0,55.00000000000001,19.109070228822564
37735,2.5,660.0,0.06,0.3,0.4,50.0,60.00000000000001,16.31983741517851
37736,2.5,660.0,0.06,0.3,0.4,50.0,65.0,13.652644254253525
37737,2.5,660.0,0.06,0.3,0.4,61.111111111111114,42.77777777777778,41.85175828309165
37738,2.5,660.0,0.06,0.3,0.4,61.111111111111114,48.888888888888886,36.54041236510568
37739,2.5,660.0,0.06,0.3,0.4,61.111111111111114,55.00000000000001,31.786709256925125
37740,2.5,660.0,0.06,0.3,0.4,61.111111111111114,61.111111111111114,27.760332253263332
37741,2.5,660.0,0.06,0.3,0.4,61.111111111111114,67.22222222222223,24.09763586269185
37742,2.5,660.0,0.06,0.3,0.4,61.111111111111114,73.33333333333334,20.364028331265903
37743,2.5,660.0,0.06,0.3,0.4,61.111111111111114,79.44444444444446,17.20602734017345
37744,2.5,660.0,0.06,0.3,0.4,72.22222222222223,50.55555555555556,48.947049367474584
37745,2.5,660.0,0.06,0.3,0.4,72.22222222222223,57.77777777777778,43.70649630322172
37746,2.5,660.0,0.06,0.3,0.4,72.22222222222223,65.00000000000001,37.94704949194369
37747,2.5,660.0,0.06,0.3,0.4,72.22222222222223,72.22222222222223,32.83077862470518
37748,2.5,660.0,0.06,0.3,0.4,72.22222222222223,79.44444444444446,28.278886329391565
37749,2.5,660.0,0.06,0.3,0.4,72.22222222222223,86.66666666666669,24.31164226858264
37750,2.5,660.0,0.06,0.3,0.4,72.22222222222223,93.8888888888889,20.39531082044499
37751,2.5,660.0,0.06,0.3,0.4,83.33333333333333,58.33333333333333,56.34115970876851
37752,2.5,660.0,0.06,0.3,0.4,83.33333333333333,66.66666666666666,50.365315680775495
37753,2.5,660.0,0.06,0.3,0.4,83.33333333333333,75.0,43.44940565275982
37754,2.5,660.0,0.06,0.3,0.4,83.33333333333333,83.33333333333333,38.4927891573471
37755,2.5,660.0,0.06,0.3,0.4,83.33333333333333,91.66666666666667,32.180123652638116
37756,2.5,660.0,0.06,0.3,0.4,83.33333333333333,100.00000000000001,28.347978299264614
37757,2.5,660.0,0.06,0.3,0.4,83.33333333333333,108.33333333333333,23.578594139586837
37758,2.5,660.0,0.06,0.3,0.4,94.44444444444444,66.1111111111111,63.98084652226099
37759,2.5,660.0,0.06,0.3,0.4,94.44444444444444,75.55555555555554,56.26886745593263
37760,2.5,660.0,0.06,0.3,0.4,94.44444444444444,85.0,50.06533617568589
37761,2.5,660.0,0.06,0.3,0.4,94.44444444444444,94.44444444444444,43.16982359015259
37762,2.5,660.0,0.06,0.3,0.4,94.44444444444444,103.8888888888889,36.34817394957288
37763,2.5,660.0,0.06,0.3,0.4,94.44444444444444,113.33333333333334,31.181075329681843
37764,2.5,660.0,0.06,0.3,0.4,94.44444444444444,122.77777777777779,25.200669348122098
37765,2.5,660.0,0.06,0.3,0.4,105.55555555555556,73.88888888888889,71.94842144164028
37766,2.5,660.0,0.06,0.3,0.4,105.55555555555556,84.44444444444444,62.4771634406888
37767,2.5,660.0,0.06,0.3,0.4,105.55555555555556,95.0,55.72488676098798
37768,2.5,660.0,0.06,0.3,0.4,105.55555555555556,105.55555555555556,47.46922248706228
37769,2.5,660.0,0.06,0.3,0.4,105.55555555555556,116.11111111111113,41.09925073031523
37770,2.5,660.0,0.06,0.3,0.4,105.55555555555556,126.66666666666669,34.34259747197651
37771,2.5,660.0,0.06,0.3,0.4,105.55555555555556,137.22222222222223,28.321541987499447
37772,2.5,660.0,0.06,0.3,0.4,116.66666666666666,81.66666666666666,79.45372542353002
37773,2.5,660.0,0.06,0.3,0.4,116.66666666666666,93.33333333333331,70.03064003344949
37774,2.5,660.0,0.06,0.3,0.4,116.66666666666666,105.0,60.77803037829411
37775,2.5,660.0,0.06,0.3,0.4,116.66666666666666,116.66666666666666,52.96460170505723
37776,2.5,660.0,0.06,0.3,0.4,116.66666666666666,128.33333333333334,44.96327387832365
37777,2.5,660.0,0.06,0.3,0.4,116.66666666666666,140.0,38.858900364030546
37778,2.5,660.0,0.06,0.3,0.4,116.66666666666666,151.66666666666666,32.286897002353044
37779,2.5,660.0,0.06,0.3,0.4,127.77777777777777,89.44444444444443,87.56026784845619
37780,2.5,660.0,0.06,0.3,0.4,127.77777777777777,102.22222222222221,77.70165608621762
37781,2.5,660.0,0.06,0.3,0.4,127.77777777777777,115.0,65.93529721004181
37782,2.5,660.0,0.06,0.3,0.4,127.77777777777777,127.77777777777777,57.96346724330053
37783,2.5,660.0,0.06,0.3,0.4,127.77777777777777,140.55555555555557,50.03510559246285
37784,2.5,660.0,0.06,0.3,0.4,127.77777777777777,153.33333333333334,42.00519671150863
37785,2.5,660.0,0.06,0.3,0.4,127.77777777777777,166.11111111111111,34.85008337086327
37786,2.5,660.0,0.06,0.3,0.4,138.88888888888889,97.22222222222221,92.9736988578701
37787,2.5,660.0,0.06,0.3,0.4,138.88888888888889,111.1111111111111,81.67210216276143
37788,2.5,660.0,0.06,0.3,0.4,138.88888888888889,125.0,72.67173599434763
37789,2.5,660.0,0.06,0.3,0.4,138.88888888888889,138.88888888888889,61.67489533746609
37790,2.5,660.0,0.06,0.3,0.4,138.88888888888889,152.7777777777778,53.299437207333845
37791,2.5,660.0,0.06,0.3,0.4,138.88888888888889,166.66666666666669,46.23339562107389
37792,2.5,660.0,0.06,0.3,0.4,138.88888888888889,180.55555555555557,39.2260294576618
37793,2.5,660.0,0.06,0.3,0.4,150.0,105.0,102.54601232433282
37794,2.5,660.0,0.06,0.3,0.4,150.0,119.99999999999999,90.22972344290162
37795,2.5,660.0,0.06,0.3,0.4,150.0,135.0,78.84669849570905
37796,2.5,660.0,0.06,0.3,0.4,150.0,150.0,66.43606196499181
37797,2.5,660.0,0.06,0.3,0.4,150.0,165.0,57.569140212950515
37798,2.5,660.0,0.06,0.3,0.4,150.0,180.00000000000003,48.89431586269967
37799,2.5,660.0,0.06,0.3,0.4,150.0,195.0,41.969637484087386
37800,3.0,792.0,0.0,0.0,0.05,50.0,35.0,14.97274676094465
37801,3.0,792.0,0.0,0.0,0.05,50.0,40.0,10.017916755452237
37802,3.0,792.0,0.0,0.0,0.05,50.0,45.0,5.034718044720834
37803,3.0,792.0,0.0,0.0,0.05,50.0,50.0,0.9839406051308528
37804,3.0,792.0,0.0,0.0,0.05,50.0,55.00000000000001,0.02738269602453788
37805,3.0,792.0,0.0,0.0,0.05,50.0,60.00000000000001,0.0
37806,3.0,792.0,0.0,0.0,0.05,50.0,65.0,0.0
37807,3.0,792.0,0.0,0.0,0.05,61.111111111111114,42.77777777777778,18.341060557019013
37808,3.0,792.0,0.0,0.0,0.05,61.111111111111114,48.888888888888886,12.215183733826052
37809,3.0,792.0,0.0,0.0,0.05,61.111111111111114,55.00000000000001,6.143689167494097
37810,3.0,792.0,0.0,0.0,0.05,61.111111111111114,61.111111111111114,1.2356419995707708
37811,3.0,792.0,0.0,0.0,0.05,61.111111111111114,67.22222222222223,0.037744403075355815
37812,3.0,792.0,0.0,0.0,0.05,61.111111111111114,73.33333333333334,0.000336865131412101
37813,3.0,792.0,0.0,0.0,0.05,61.111111111111114,79.44444444444446,0.0
37814,3.0,792.0,0.0,0.0,0.05,72.22222222222223,50.55555555555556,21.69524840913913
37815,3.0,792.0,0.0,0.0,0.05,72.22222222222223,57.77777777777778,14.483478542729825
37816,3.0,792.0,0.0,0.0,0.05,72.22222222222223,65.00000000000001,7.285029853463755
37817,3.0,792.0,0.0,0.0,0.05,72.22222222222223,72.22222222222223,1.4701585470820164
37818,3.0,792.0,0.0,0.0,0.05,72.22222222222223,79.44444444444446,0.040662409578046586
37819,3.0,792.0,0.0,0.0,0.05,72.22222222222223,86.66666666666669,0.0
37820,3.0,792.0,0.0,0.0,0.05,72.22222222222223,93.8888888888889,0.0
37821,3.0,792.0,0.0,0.0,0.05,83.33333333333333,58.33333333333333,24.978369167379324
37822,3.0,792.0,0.0,0.0,0.05,83.33333333333333,66.66666666666666,16.71082699227433
37823,3.0,792.0,0.0,0.0,0.05,83.33333333333333,75.0,8.37998206145922
37824,3.0,792.0,0.0,0.0,0.05,83.33333333333333,83.33333333333333,1.6514382349547185
37825,3.0,792.0,0.0,0.0,0.05,83.33333333333333,91.66666666666667,0.045704252414577394
37826,3.0,792.0,0.0,0.0,0.05,83.33333333333333,100.00000000000001,0.0
37827,3.0,792.0,0.0,0.0,0.05,83.33333333333333,108.33333333333333,4.5718497020229164e-05
37828,3.0,792.0,0.0,0.0,0.05,94.44444444444444,66.1111111111111,28.32722624459935
37829,3.0,792.0,0.0,0.0,0.05,94.44444444444444,75.55555555555554,18.921355974942166
37830,3.0,792.0,0.0,0.0,0.05,94.44444444444444,85.0,9.399407464094919
37831,3.0,792.0,0.0,0.0,0.05,94.44444444444444,94.44444444444444,1.9072012334156752
37832,3.0,792.0,0.0,0.0,0.05,94.44444444444444,103.8888888888889,0.05362239992978687
37833,3.0,792.0,0.0,0.0,0.05,94.44444444444444,113.33333333333334,0.0
37834,3.0,792.0,0.0,0.0,0.05,94.44444444444444,122.77777777777779,0.0
37835,3.0,792.0,0.0,0.0,0.05,105.55555555555556,73.88888888888889,31.67622987841253
37836,3.0,792.0,0.0,0.0,0.05,105.55555555555556,84.44444444444444,21.20926081624347
37837,3.0,792.0,0.0,0.0,0.05,105.55555555555556,95.0,10.529608072835812
37838,3.0,792.0,0.0,0.0,0.05,105.55555555555556,105.55555555555556,2.0770193102972896
37839,3.0,792.0,0.0,0.0,0.05,105.55555555555556,116.11111111111113,0.07181642466012261
37840,3.0,792.0,0.0,0.0,0.05,105.55555555555556,126.66666666666669,0.00013584889749310207
37841,3.0,792.0,0.0,0.0,0.05,105.55555555555556,137.22222222222223,0.0
37842,3.0,792.0,0.0,0.0,0.05,116.66666666666666,81.66666666666666,34.93745209315881
37843,3.0,792.0,0.0,0.0,0.05,116.66666666666666,93.33333333333331,23.254485713732905
37844,3.0,792.0,0.0,0.0,0.05,116.66666666666666,105.0,11.745428418937816
37845,3.0,792.0,0.0,0.0,0.05,116.66666666666666,116.66666666666666,2.2956462123785966
37846,3.0,792.0,0.0,0.0,0.05,116.66666666666666,128.33333333333334,0.07031655636970986
37847,3.0,792.0,0.0,0.0,0.05,116.66666666666666,140.0,8.014468123870416e-05
37848,3.0,792.0,0.0,0.0,0.05,116.66666666666666,151.66666666666666,0.0
37849,3.0,792.0,0.0,0.0,0.05,127.77777777777777,89.44444444444443,38.35172591393204
37850,3.0,792.0,0.0,0.0,0.05,127.77777777777777,102.22222222222221,25.462213561165814
37851,3.0,792.0,0.0,0.0,0.05,127.77777777777777,115.0,12.730794147558317
37852,3.0,792.0,0.0,0.0,0.05,127.77777777777777,127.77777777777777,2.498523548505472
37853,3.0,792.0,0.0,0.0,0.05,127.77777777777777,140.55555555555557,0.07612804508810983
37854,3.0,792.0,0.0,0.0,0.05,127.77777777777777,153.33333333333334,0.0005325281165575888
37855,3.0,792.0,0.0,0.0,0.05,127.77777777777777,166.11111111111111,0.0
37856,3.0,792.0,0.0,0.0,0.05,138.88888888888889,97.22222222222221,41.612599583122446
37857,3.0,792.0,0.0,0.0,0.05,138.88888888888889,111.1111111111111,27.79159409196346
37858,3.0,792.0,0.0,0.0,0.05,138.88888888888889,125.0,13.848944196626704
37859,3.0,792.0,0.0,0.0,0.05,138.88888888888889,138.88888888888889,2.73271269088072
37860,3.0,792.0,0.0,0.0,0.05,138.88888888888889,152.7777777777778,0.08445996587691793
37861,3.0,792.0,0.0,0.0,0.05,138.88888888888889,166.66666666666669,0.0
37862,3.0,792.0,0.0,0.0,0.05,138.88888888888889,180.55555555555557,0.0
37863,3.0,792.0,0.0,0.0,0.05,150.0,105.0,45.09592398383539
37864,3.0,792.0,0.0,0.0,0.05,150.0,119.99999999999999,29.955447663755965
37865,3.0,792.0,0.0,0.0,0.05,150.0,135.0,14.968253868242568
37866,3.0,792.0,0.0,0.0,0.05,150.0,150.0,2.997789412981573
37867,3.0,792.0,0.0,0.0,0.05,150.0,165.0,0.08625360292816583
37868,3.0,792.0,0.0,0.0,0.05,150.0,180.00000000000003,0.0014033198248446525
37869,3.0,792.0,0.0,0.0,0.05,150.0,195.0,0.0
37870,3.0,792.0,0.0,0.0,0.12000000000000001,50.0,35.0,15.028095802607911
37871,3.0,792.0,0.0,0.0,0.12000000000000001,50.0,40.0,9.98125146321103
37872,3.0,792.0,0.0,0.0,0.12000000000000001,50.0,45.0,5.630250969135551
37873,3.0,792.0,0.0,0.0,0.12000000000000001,50.0,50.0,2.339995241057099
37874,3.0,792.0,0.0,0.0,0.12000000000000001,50.0,55.00000000000001,0.7823619514551372
37875,3.0,792.0,0.0,0.0,0.12000000000000001,50.0,60.00000000000001,0.21486631487018917
37876,3.0,792.0,0.0,0.0,0.12000000000000001,50.0,65.0,0.0344005927916926
37877,3.0,792.0,0.0,0.0,0.12000000000000001,61.111111111111114,42.77777777777778,18.310723365217434
37878,3.0,792.0,0.0,0.0,0.12000000000000001,61.111111111111114,48.888888888888886,12.388580590403494
37879,3.0,792.0,0.0,0.0,0.12000000000000001,61.111111111111114,55.00000000000001,6.708951718812589
37880,3.0,792.0,0.0,0.0,0.12000000000000001,61.111111111111114,61.111111111111114,2.8511067460649198
37881,3.0,792.0,0.0,0.0,0.12000000000000001,61.111111111111114,67.22222222222223,0.934406005440897
37882,3.0,792.0,0.0,0.0,0.12000000000000001,61.111111111111114,73.33333333333334,0.23808284728229936
