,T,r,mu,sigma,S0,K,Price
14774,1.0,0.06,0.3,0.12000000000000001,50.0,55.00000000000001,3.577436021266587
14775,1.0,0.06,0.3,0.12000000000000001,50.0,60.00000000000001,0.9172427794650914
14776,1.0,0.06,0.3,0.12000000000000001,50.0,65.0,0.12478756508272043
14777,1.0,0.06,0.3,0.12000000000000001,61.111111111111114,42.77777777777778,26.78960626705973
14778,1.0,0.06,0.3,0.12000000000000001,61.111111111111114,48.888888888888886,21.088914868719936
14779,1.0,0.06,0.3,0.12000000000000001,61.111111111111114,55.00000000000001,15.354269774363214
14780,1.0,0.06,0.3,0.12000000000000001,61.111111111111114,61.111111111111114,9.619066305874798
14781,1.0,0.06,0.3,0.12000000000000001,61.111111111111114,67.22222222222223,4.288633107948549
14782,1.0,0.06,0.3,0.12000000000000001,61.111111111111114,73.33333333333334,1.1290798575088252
14783,1.0,0.06,0.3,0.12000000000000001,61.111111111111114,79.44444444444446,0.14775907579329225
14784,1.0,0.06,0.3,0.12000000000000001,72.22222222222223,50.55555555555556,31.572471527391087
14785,1.0,0.06,0.3,0.12000000000000001,72.22222222222223,57.77777777777778,24.89483030897466
14786,1.0,0.06,0.3,0.12000000000000001,72.22222222222223,65.00000000000001,18.068808096997078
14787,1.0,0.06,0.3,0.12000000000000001,72.22222222222223,72.22222222222223,11.276732004806393
14788,1.0,0.06,0.3,0.12000000000000001,72.22222222222223,79.44444444444446,5.121210767843037
14789,1.0,0.06,0.3,0.12000000000000001,72.22222222222223,86.66666666666669,1.3213365513370532
14790,1.0,0.06,0.3,0.12000000000000001,72.22222222222223,93.8888888888889,0.18395605651802913
14791,1.0,0.06,0.3,0.12000000000000001,83.33333333333333,58.33333333333333,36.667605076671165
14792,1.0,0.06,0.3,0.12000000000000001,83.33333333333333,66.66666666666666,28.726354745568223
14793,1.0,0.06,0.3,0.12000000000000001,83.33333333333333,75.0,20.931219394378424
14794,1.0,0.06,0.3,0.12000000000000001,83.33333333333333,83.33333333333333,12.89682800774619
14795,1.0,0.06,0.3,0.12000000000000001,83.33333333333333,91.66666666666667,5.996716836058651
14796,1.0,0.06,0.3,0.12000000000000001,83.33333333333333,100.00000000000001,1.5594788982809287
14797,1.0,0.06,0.3,0.12000000000000001,83.33333333333333,108.33333333333333,0.21681486510950068
14798,1.0,0.06,0.3,0.12000000000000001,94.44444444444444,66.1111111111111,41.44899332267867
14799,1.0,0.06,0.3,0.12000000000000001,94.44444444444444,75.55555555555554,32.513255398623535
14800,1.0,0.06,0.3,0.12000000000000001,94.44444444444444,85.0,23.64823402734201
14801,1.0,0.06,0.3,0.12000000000000001,94.44444444444444,94.44444444444444,14.73791809620883
14802,1.0,0.06,0.3,0.12000000000000001,94.44444444444444,103.8888888888889,6.570458535559397
14803,1.0,0.06,0.3,0.12000000000000001,94.44444444444444,113.33333333333334,1.754377487155652
14804,1.0,0.06,0.3,0.12000000000000001,94.44444444444444,122.77777777777779,0.25177566331431317
14805,1.0,0.06,0.3,0.12000000000000001,105.55555555555556,73.88888888888889,46.2756502116717
14806,1.0,0.06,0.3,0.12000000000000001,105.55555555555556,84.44444444444444,36.38032802830743
14807,1.0,0.06,0.3,0.12000000000000001,105.55555555555556,95.0,26.43760685951416
14808,1.0,0.06,0.3,0.12000000000000001,105.55555555555556,105.55555555555556,16.647240557796245
14809,1.0,0.06,0.3,0.12000000000000001,105.55555555555556,116.11111111111113,7.567979163023399
14810,1.0,0.06,0.3,0.12000000000000001,105.55555555555556,126.66666666666669,2.0380912799412205
14811,1.0,0.06,0.3,0.12000000000000001,105.55555555555556,137.22222222222223,0.255669942733214
14812,1.0,0.06,0.3,0.12000000000000001,116.66666666666666,81.66666666666666,51.184628756959235
14813,1.0,0.06,0.3,0.12000000000000001,116.66666666666666,93.33333333333331,40.31967307732651
14814,1.0,0.06,0.3,0.12000000000000001,116.66666666666666,105.0,29.355229880543224
14815,1.0,0.06,0.3,0.12000000000000001,116.66666666666666,116.66666666666666,18.252110636226618
14816,1.0,0.06,0.3,0.12000000000000001,116.66666666666666,128.33333333333334,8.241074698695394
14817,1.0,0.06,0.3,0.12000000000000001,116.66666666666666,140.0,2.188217782802231
14818,1.0,0.06,0.3,0.12000000000000001,116.66666666666666,151.66666666666666,0.2652702498953709
14819,1.0,0.06,0.3,0.12000000000000001,127.77777777777777,89.44444444444443,56.299943552689186
14820,1.0,0.06,0.3,0.12000000000000001,127.77777777777777,102.22222222222221,43.947625084451666
14821,1.0,0.06,0.3,0.12000000000000001,127.77777777777777,115.0,32.05827314913103
14822,1.0,0.06,0.3,0.12000000000000001,127.77777777777777,127.77777777777777,20.090049869934123
14823,1.0,0.06,0.3,0.12000000000000001,127.77777777777777,140.55555555555557,9.154507412747943
14824,1.0,0.06,0.3,0.12000000000000001,127.77777777777777,153.33333333333334,2.415009555944152
14825,1.0,0.06,0.3,0.12000000000000001,127.77777777777777,166.11111111111111,0.321545620036468
14826,1.0,0.06,0.3,0.12000000000000001,138.88888888888889,97.22222222222221,61.0305739107787
14827,1.0,0.06,0.3,0.12000000000000001,138.88888888888889,111.1111111111111,47.847201291771015
14828,1.0,0.06,0.3,0.12000000000000001,138.88888888888889,125.0,34.9254221312402
14829,1.0,0.06,0.3,0.12000000000000001,138.88888888888889,138.88888888888889,21.724919823261896
14830,1.0,0.06,0.3,0.12000000000000001,138.88888888888889,152.7777777777778,9.974234957542652
14831,1.0,0.06,0.3,0.12000000000000001,138.88888888888889,166.66666666666669,2.6051664421491068
14832,1.0,0.06,0.3,0.12000000000000001,138.88888888888889,180.55555555555557,0.3442589719445794
14833,1.0,0.06,0.3,0.12000000000000001,150.0,105.0,65.95147939429322
14834,1.0,0.06,0.3,0.12000000000000001,150.0,119.99999999999999,51.81864879978962
14835,1.0,0.06,0.3,0.12000000000000001,150.0,135.0,37.56273282403922
14836,1.0,0.06,0.3,0.12000000000000001,150.0,150.0,23.44568545030943
14837,1.0,0.06,0.3,0.12000000000000001,150.0,165.0,10.908163408958984
14838,1.0,0.06,0.3,0.12000000000000001,150.0,180.00000000000003,2.821052044173846
14839,1.0,0.06,0.3,0.12000000000000001,150.0,195.0,0.359353550286625
14840,1.0,0.06,0.3,0.19,50.0,35.0,22.02056422888841
14841,1.0,0.06,0.3,0.19,50.0,40.0,17.19719820590171
14842,1.0,0.06,0.3,0.19,50.0,45.0,12.466941008926353
14843,1.0,0.06,0.3,0.19,50.0,50.0,7.981867492592365
14844,1.0,0.06,0.3,0.19,50.0,55.00000000000001,4.346506448797603
14845,1.0,0.06,0.3,0.19,50.0,60.00000000000001,1.8933039113029995
14846,1.0,0.06,0.3,0.19,50.0,65.0,0.596509399795643
14847,1.0,0.06,0.3,0.19,61.111111111111114,42.77777777777778,26.901095754469353
14848,1.0,0.06,0.3,0.19,61.111111111111114,48.888888888888886,21.075663250759128
14849,1.0,0.06,0.3,0.19,61.111111111111114,55.00000000000001,15.378365693304218
14850,1.0,0.06,0.3,0.19,61.111111111111114,61.111111111111114,9.91697941422989
14851,1.0,0.06,0.3,0.19,61.111111111111114,67.22222222222223,5.210954024989107
14852,1.0,0.06,0.3,0.19,61.111111111111114,73.33333333333334,2.254593995541713
14853,1.0,0.06,0.3,0.19,61.111111111111114,79.44444444444446,0.7353654694283784
14854,1.0,0.06,0.3,0.19,72.22222222222223,50.55555555555556,31.637736398645444
14855,1.0,0.06,0.3,0.19,72.22222222222223,57.77777777777778,24.9190233426409
14856,1.0,0.06,0.3,0.19,72.22222222222223,65.00000000000001,18.013266747126657
14857,1.0,0.06,0.3,0.19,72.22222222222223,72.22222222222223,11.539994126416671
14858,1.0,0.06,0.3,0.19,72.22222222222223,79.44444444444446,6.054951262442896
14859,1.0,0.06,0.3,0.19,72.22222222222223,86.66666666666669,2.6721559547564655
14860,1.0,0.06,0.3,0.19,72.22222222222223,93.8888888888889,0.8655399706328584
14861,1.0,0.06,0.3,0.19,83.33333333333333,58.33333333333333,36.49164701418815
14862,1.0,0.06,0.3,0.19,83.33333333333333,66.66666666666666,28.759242345812716
14863,1.0,0.06,0.3,0.19,83.33333333333333,75.0,20.901547570458927
14864,1.0,0.06,0.3,0.19,83.33333333333333,83.33333333333333,13.527781478862918
14865,1.0,0.06,0.3,0.19,83.33333333333333,91.66666666666667,7.185811250544921
14866,1.0,0.06,0.3,0.19,83.33333333333333,100.00000000000001,2.8827559846687913
14867,1.0,0.06,0.3,0.19,83.33333333333333,108.33333333333333,1.008417576285819
14868,1.0,0.06,0.3,0.19,94.44444444444444,66.1111111111111,41.805525511634194
14869,1.0,0.06,0.3,0.19,94.44444444444444,75.55555555555554,32.61210585149322
14870,1.0,0.06,0.3,0.19,94.44444444444444,85.0,23.586949475716583
14871,1.0,0.06,0.3,0.19,94.44444444444444,94.44444444444444,15.19430762550437
14872,1.0,0.06,0.3,0.19,94.44444444444444,103.8888888888889,7.998719612187425
14873,1.0,0.06,0.3,0.19,94.44444444444444,113.33333333333334,3.4653224829617937
14874,1.0,0.06,0.3,0.19,94.44444444444444,122.77777777777779,1.1612109455982829
14875,1.0,0.06,0.3,0.19,105.55555555555556,73.88888888888889,46.443759003288044
14876,1.0,0.06,0.3,0.19,105.55555555555556,84.44444444444444,36.57413747207321
14877,1.0,0.06,0.3,0.19,105.55555555555556,95.0,26.61238286895987
14878,1.0,0.06,0.3,0.19,105.55555555555556,105.55555555555556,17.108102423641565
14879,1.0,0.06,0.3,0.19,105.55555555555556,116.11111111111113,8.984935597212043
14880,1.0,0.06,0.3,0.19,105.55555555555556,126.66666666666669,3.771149790593963
14881,1.0,0.06,0.3,0.19,105.55555555555556,137.22222222222223,1.3330468679544278
14882,1.0,0.06,0.3,0.19,116.66666666666666,81.66666666666666,51.06669106695255
14883,1.0,0.06,0.3,0.19,116.66666666666666,93.33333333333331,40.20541995533116
14884,1.0,0.06,0.3,0.19,116.66666666666666,105.0,29.572959639893533
14885,1.0,0.06,0.3,0.19,116.66666666666666,116.66666666666666,18.818155685355286
14886,1.0,0.06,0.3,0.19,116.66666666666666,128.33333333333334,10.210444655025713
14887,1.0,0.06,0.3,0.19,116.66666666666666,140.0,4.2569743417664085
14888,1.0,0.06,0.3,0.19,116.66666666666666,151.66666666666666,1.4688966724463859
14889,1.0,0.06,0.3,0.19,127.77777777777777,89.44444444444443,56.10496897949752
14890,1.0,0.06,0.3,0.19,127.77777777777777,102.22222222222221,44.09303774995177
14891,1.0,0.06,0.3,0.19,127.77777777777777,115.0,31.73316728463618
14892,1.0,0.06,0.3,0.19,127.77777777777777,127.77777777777777,20.62638763402068
14893,1.0,0.06,0.3,0.19,127.77777777777777,140.55555555555557,10.950003930129668
14894,1.0,0.06,0.3,0.19,127.77777777777777,153.33333333333334,4.709411236291779
14895,1.0,0.06,0.3,0.19,127.77777777777777,166.11111111111111,1.7022841244770939
14896,1.0,0.06,0.3,0.19,138.88888888888889,97.22222222222221,60.718610881004224
14897,1.0,0.06,0.3,0.19,138.88888888888889,111.1111111111111,47.80589286923735
14898,1.0,0.06,0.3,0.19,138.88888888888889,125.0,34.66137636156862
14899,1.0,0.06,0.3,0.19,138.88888888888889,138.88888888888889,22.36854328820334
14900,1.0,0.06,0.3,0.19,138.88888888888889,152.7777777777778,11.92743716168284
14901,1.0,0.06,0.3,0.19,138.88888888888889,166.66666666666669,4.996780432638316
14902,1.0,0.06,0.3,0.19,138.88888888888889,180.55555555555557,1.6415992707792377
14903,1.0,0.06,0.3,0.19,150.0,105.0,65.8986434481065
14904,1.0,0.06,0.3,0.19,150.0,119.99999999999999,51.72908940287844
14905,1.0,0.06,0.3,0.19,150.0,135.0,37.7810836964375
14906,1.0,0.06,0.3,0.19,150.0,150.0,24.23162494527119
14907,1.0,0.06,0.3,0.19,150.0,165.0,12.603999864407472
14908,1.0,0.06,0.3,0.19,150.0,180.00000000000003,5.376500838770171
14909,1.0,0.06,0.3,0.19,150.0,195.0,1.7498404082730699
14910,1.0,0.06,0.3,0.26,50.0,35.0,21.822507673884303
14911,1.0,0.06,0.3,0.26,50.0,40.0,17.22344465182479
14912,1.0,0.06,0.3,0.26,50.0,45.0,12.665261936298254
14913,1.0,0.06,0.3,0.26,50.0,50.0,8.47392754111966
14914,1.0,0.06,0.3,0.26,50.0,55.00000000000001,5.190906522248294
14915,1.0,0.06,0.3,0.26,50.0,60.00000000000001,2.7892419395169643
14916,1.0,0.06,0.3,0.26,50.0,65.0,1.3191607532993572
14917,1.0,0.06,0.3,0.26,61.111111111111114,42.77777777777778,26.90287122915741
14918,1.0,0.06,0.3,0.26,61.111111111111114,48.888888888888886,20.92324698925819
14919,1.0,0.06,0.3,0.26,61.111111111111114,55.00000000000001,15.505145861520562
14920,1.0,0.06,0.3,0.26,61.111111111111114,61.111111111111114,10.3690655404159
14921,1.0,0.06,0.3,0.26,61.111111111111114,67.22222222222223,6.163132916426801
14922,1.0,0.06,0.3,0.26,61.111111111111114,73.33333333333334,3.397447837445234
14923,1.0,0.06,0.3,0.26,61.111111111111114,79.44444444444446,1.5617993347362906
14924,1.0,0.06,0.3,0.26,72.22222222222223,50.55555555555556,31.763331757649294
14925,1.0,0.06,0.3,0.26,72.22222222222223,57.77777777777778,24.850898305808563
14926,1.0,0.06,0.3,0.26,72.22222222222223,65.00000000000001,18.15271432807425
14927,1.0,0.06,0.3,0.26,72.22222222222223,72.22222222222223,12.25897231059984
14928,1.0,0.06,0.3,0.26,72.22222222222223,79.44444444444446,7.458336394816023
14929,1.0,0.06,0.3,0.26,72.22222222222223,86.66666666666669,4.006945957562528
14930,1.0,0.06,0.3,0.26,72.22222222222223,93.8888888888889,1.9076212418207201
14931,1.0,0.06,0.3,0.26,83.33333333333333,58.33333333333333,36.71134869269909
14932,1.0,0.06,0.3,0.26,83.33333333333333,66.66666666666666,28.74459008169636
14933,1.0,0.06,0.3,0.26,83.33333333333333,75.0,21.022355172032114
14934,1.0,0.06,0.3,0.26,83.33333333333333,83.33333333333333,13.979094622408486
14935,1.0,0.06,0.3,0.26,83.33333333333333,91.66666666666667,8.467746413744857
14936,1.0,0.06,0.3,0.26,83.33333333333333,100.00000000000001,4.402933479085362
14937,1.0,0.06,0.3,0.26,83.33333333333333,108.33333333333333,2.1067061545251065
14938,1.0,0.06,0.3,0.26,94.44444444444444,66.1111111111111,41.428221896622105
14939,1.0,0.06,0.3,0.26,94.44444444444444,75.55555555555554,32.64148078483179
14940,1.0,0.06,0.3,0.26,94.44444444444444,85.0,23.54555717876693
14941,1.0,0.06,0.3,0.26,94.44444444444444,94.44444444444444,16.037455709995033
14942,1.0,0.06,0.3,0.26,94.44444444444444,103.8888888888889,9.686215047112455
14943,1.0,0.06,0.3,0.26,94.44444444444444,113.33333333333334,5.064418545271969
14944,1.0,0.06,0.3,0.26,94.44444444444444,122.77777777777779,2.510614763482532
14945,1.0,0.06,0.3,0.26,105.55555555555556,73.88888888888889,46.03950558194641
14946,1.0,0.06,0.3,0.26,105.55555555555556,84.44444444444444,36.338664666937355
14947,1.0,0.06,0.3,0.26,105.55555555555556,95.0,26.969982709033136
14948,1.0,0.06,0.3,0.26,105.55555555555556,105.55555555555556,17.88144200787761
14949,1.0,0.06,0.3,0.26,105.55555555555556,116.11111111111113,10.768579471555068
14950,1.0,0.06,0.3,0.26,105.55555555555556,126.66666666666669,5.776404203372226
14951,1.0,0.06,0.3,0.26,105.55555555555556,137.22222222222223,2.860172612765461
14952,1.0,0.06,0.3,0.26,116.66666666666666,81.66666666666666,51.031557079903905
14953,1.0,0.06,0.3,0.26,116.66666666666666,93.33333333333331,40.281788121500966
14954,1.0,0.06,0.3,0.26,116.66666666666666,105.0,29.74662980979823
14955,1.0,0.06,0.3,0.26,116.66666666666666,116.66666666666666,19.592053701113446
14956,1.0,0.06,0.3,0.26,116.66666666666666,128.33333333333334,11.922375349251194
14957,1.0,0.06,0.3,0.26,116.66666666666666,140.0,6.369709124757785
14958,1.0,0.06,0.3,0.26,116.66666666666666,151.66666666666666,3.0185511234013074
14959,1.0,0.06,0.3,0.26,127.77777777777777,89.44444444444443,56.3001871668503
14960,1.0,0.06,0.3,0.26,127.77777777777777,102.22222222222221,44.3670918354365
14961,1.0,0.06,0.3,0.26,127.77777777777777,115.0,32.00817291936664
14962,1.0,0.06,0.3,0.26,127.77777777777777,127.77777777777777,21.730610980103876
14963,1.0,0.06,0.3,0.26,127.77777777777777,140.55555555555557,12.85587845310882
14964,1.0,0.06,0.3,0.26,127.77777777777777,153.33333333333334,6.843872000249042
14965,1.0,0.06,0.3,0.26,127.77777777777777,166.11111111111111,3.5052408144813634
14966,1.0,0.06,0.3,0.26,138.88888888888889,97.22222222222221,60.715768963318716
14967,1.0,0.06,0.3,0.26,138.88888888888889,111.1111111111111,47.67017047132252
14968,1.0,0.06,0.3,0.26,138.88888888888889,125.0,35.22833475672568
14969,1.0,0.06,0.3,0.26,138.88888888888889,138.88888888888889,23.28904695581143
14970,1.0,0.06,0.3,0.26,138.88888888888889,152.7777777777778,13.962899197525017
14971,1.0,0.06,0.3,0.26,138.88888888888889,166.66666666666669,7.766376330657645
14972,1.0,0.06,0.3,0.26,138.88888888888889,180.55555555555557,3.5393678939189113
14973,1.0,0.06,0.3,0.26,150.0,105.0,65.99297506018294
14974,1.0,0.06,0.3,0.26,150.0,119.99999999999999,51.66625004693463
14975,1.0,0.06,0.3,0.26,150.0,135.0,37.67262307522633
14976,1.0,0.06,0.3,0.26,150.0,150.0,25.13183668224681
14977,1.0,0.06,0.3,0.26,150.0,165.0,15.446691600188514
14978,1.0,0.06,0.3,0.26,150.0,180.00000000000003,8.046428389433762
14979,1.0,0.06,0.3,0.26,150.0,195.0,4.0129837818713545
14980,1.0,0.06,0.3,0.33,50.0,35.0,21.942509867238364
14981,1.0,0.06,0.3,0.33,50.0,40.0,17.30640977291121
14982,1.0,0.06,0.3,0.33,50.0,45.0,12.949969377636876
14983,1.0,0.06,0.3,0.33,50.0,50.0,9.141540285562842
14984,1.0,0.06,0.3,0.33,50.0,55.00000000000001,5.778848009487045
14985,1.0,0.06,0.3,0.33,50.0,60.00000000000001,3.6555754785740455
14986,1.0,0.06,0.3,0.33,50.0,65.0,2.1478739186605296
14987,1.0,0.06,0.3,0.33,61.111111111111114,42.77777777777778,26.826613810546664
14988,1.0,0.06,0.3,0.33,61.111111111111114,48.888888888888886,21.34000645911726
14989,1.0,0.06,0.3,0.33,61.111111111111114,55.00000000000001,15.878122707140811
14990,1.0,0.06,0.3,0.33,61.111111111111114,61.111111111111114,11.00977077274575
14991,1.0,0.06,0.3,0.33,61.111111111111114,67.22222222222223,7.345397476808325
14992,1.0,0.06,0.3,0.33,61.111111111111114,73.33333333333334,4.544152789271839
14993,1.0,0.06,0.3,0.33,61.111111111111114,79.44444444444446,2.5905351249344473
14994,1.0,0.06,0.3,0.33,72.22222222222223,50.55555555555556,31.40995989318176
14995,1.0,0.06,0.3,0.33,72.22222222222223,57.77777777777778,24.762058229945964
14996,1.0,0.06,0.3,0.33,72.22222222222223,65.00000000000001,18.53694940967009
14997,1.0,0.06,0.3,0.33,72.22222222222223,72.22222222222223,12.937744655646837
14998,1.0,0.06,0.3,0.33,72.22222222222223,79.44444444444446,8.332770991860219
14999,1.0,0.06,0.3,0.33,72.22222222222223,86.66666666666669,5.306590279651462
15000,1.0,0.06,0.3,0.33,72.22222222222223,93.8888888888889,3.0942641613797566
15001,1.0,0.06,0.3,0.33,83.33333333333333,58.33333333333333,36.73889845371554
15002,1.0,0.06,0.3,0.33,83.33333333333333,66.66666666666666,28.968592510178457
15003,1.0,0.06,0.3,0.33,83.33333333333333,75.0,21.679636646745248
15004,1.0,0.06,0.3,0.33,83.33333333333333,83.33333333333333,14.990823780260836
15005,1.0,0.06,0.3,0.33,83.33333333333333,91.66666666666667,10.065249807017425
15006,1.0,0.06,0.3,0.33,83.33333333333333,100.00000000000001,5.965879744599503
15007,1.0,0.06,0.3,0.33,83.33333333333333,108.33333333333333,3.414629671509004
15008,1.0,0.06,0.3,0.33,94.44444444444444,66.1111111111111,41.2940117874078
15009,1.0,0.06,0.3,0.33,94.44444444444444,75.55555555555554,32.766215553787454
15010,1.0,0.06,0.3,0.33,94.44444444444444,85.0,24.754082817344592
15011,1.0,0.06,0.3,0.33,94.44444444444444,94.44444444444444,17.07317983789457
15012,1.0,0.06,0.3,0.33,94.44444444444444,103.8888888888889,11.451905591244953
15013,1.0,0.06,0.3,0.33,94.44444444444444,113.33333333333334,7.0096032260858
15014,1.0,0.06,0.3,0.33,94.44444444444444,122.77777777777779,4.09608282360134
15015,1.0,0.06,0.3,0.33,105.55555555555556,73.88888888888889,46.2521235920741
15016,1.0,0.06,0.3,0.33,105.55555555555556,84.44444444444444,36.328067061854796
15017,1.0,0.06,0.3,0.33,105.55555555555556,95.0,27.757618265326375
15018,1.0,0.06,0.3,0.33,105.55555555555556,105.55555555555556,19.126750276038816
15019,1.0,0.06,0.3,0.33,105.55555555555556,116.11111111111113,12.493927910508166
15020,1.0,0.06,0.3,0.33,105.55555555555556,126.66666666666669,7.490030710842291
15021,1.0,0.06,0.3,0.33,105.55555555555556,137.22222222222223,4.594514235414114
15022,1.0,0.06,0.3,0.33,116.66666666666666,81.66666666666666,51.468337884470905
15023,1.0,0.06,0.3,0.33,116.66666666666666,93.33333333333331,40.27194266766203
15024,1.0,0.06,0.3,0.33,116.66666666666666,105.0,30.308844098003725
15025,1.0,0.06,0.3,0.33,116.66666666666666,116.66666666666666,20.955026595700485
15026,1.0,0.06,0.3,0.33,116.66666666666666,128.33333333333334,14.205607535058702
15027,1.0,0.06,0.3,0.33,116.66666666666666,140.0,8.45908394025147
15028,1.0,0.06,0.3,0.33,116.66666666666666,151.66666666666666,4.917567697760969
15029,1.0,0.06,0.3,0.33,127.77777777777777,89.44444444444443,56.714534112787874
15030,1.0,0.06,0.3,0.33,127.77777777777777,102.22222222222221,44.535272555399004
15031,1.0,0.06,0.3,0.33,127.77777777777777,115.0,32.77411132363901
15032,1.0,0.06,0.3,0.33,127.77777777777777,127.77777777777777,23.054994963641864
15033,1.0,0.06,0.3,0.33,127.77777777777777,140.55555555555557,14.943928094503065
15034,1.0,0.06,0.3,0.33,127.77777777777777,153.33333333333334,9.386261880763026
15035,1.0,0.06,0.3,0.33,127.77777777777777,166.11111111111111,5.172427437054578
15036,1.0,0.06,0.3,0.33,138.88888888888889,97.22222222222221,61.35519128277095
15037,1.0,0.06,0.3,0.33,138.88888888888889,111.1111111111111,48.28426030774503
15038,1.0,0.06,0.3,0.33,138.88888888888889,125.0,36.206448905087136
15039,1.0,0.06,0.3,0.33,138.88888888888889,138.88888888888889,25.19209317480378
15040,1.0,0.06,0.3,0.33,138.88888888888889,152.7777777777778,16.292380380445916
15041,1.0,0.06,0.3,0.33,138.88888888888889,166.66666666666669,9.924849288266838
15042,1.0,0.06,0.3,0.33,138.88888888888889,180.55555555555557,5.858177672979473
15043,1.0,0.06,0.3,0.33,150.0,105.0,65.99172565847182
15044,1.0,0.06,0.3,0.33,150.0,119.99999999999999,52.13080840469028
15045,1.0,0.06,0.3,0.33,150.0,135.0,38.5974058374799
15046,1.0,0.06,0.3,0.33,150.0,150.0,27.16195305376574
15047,1.0,0.06,0.3,0.33,150.0,165.0,18.027268369434456
15048,1.0,0.06,0.3,0.33,150.0,180.00000000000003,10.985429967559046
15049,1.0,0.06,0.3,0.33,150.0,195.0,6.306731913625629
15050,1.0,0.06,0.3,0.4,50.0,35.0,22.07758706497555
15051,1.0,0.06,0.3,0.4,50.0,40.0,17.518053826838635
15052,1.0,0.06,0.3,0.4,50.0,45.0,13.329093619140385
15053,1.0,0.06,0.3,0.4,50.0,50.0,9.588860215710179
15054,1.0,0.06,0.3,0.4,50.0,55.00000000000001,6.835196516793232
15055,1.0,0.06,0.3,0.4,50.0,60.00000000000001,4.683965228109348
15056,1.0,0.06,0.3,0.4,50.0,65.0,3.054865863325116
15057,1.0,0.06,0.3,0.4,61.111111111111114,42.77777777777778,27.25387164235173
15058,1.0,0.06,0.3,0.4,61.111111111111114,48.888888888888886,21.44092655175031
15059,1.0,0.06,0.3,0.4,61.111111111111114,55.00000000000001,16.07920073464787
15060,1.0,0.06,0.3,0.4,61.111111111111114,61.111111111111114,11.859584660575278
15061,1.0,0.06,0.3,0.4,61.111111111111114,67.22222222222223,8.208011798326353
15062,1.0,0.06,0.3,0.4,61.111111111111114,73.33333333333334,5.8066992242041495
15063,1.0,0.06,0.3,0.4,61.111111111111114,79.44444444444446,3.608693606087897
15064,1.0,0.06,0.3,0.4,72.22222222222223,50.55555555555556,31.656117126795134
15065,1.0,0.06,0.3,0.4,72.22222222222223,57.77777777777778,24.98367856485832
15066,1.0,0.06,0.3,0.4,72.22222222222223,65.00000000000001,18.933079743078675
15067,1.0,0.06,0.3,0.4,72.22222222222223,72.22222222222223,14.342025506449463
15068,1.0,0.06,0.3,0.4,72.22222222222223,79.44444444444446,10.08372729056462
15069,1.0,0.06,0.3,0.4,72.22222222222223,86.66666666666669,6.6398472933845305
15070,1.0,0.06,0.3,0.4,72.22222222222223,93.8888888888889,4.2087421259903754
15071,1.0,0.06,0.3,0.4,83.33333333333333,58.33333333333333,36.946466661267706
15072,1.0,0.06,0.3,0.4,83.33333333333333,66.66666666666666,28.99807650819504
15073,1.0,0.06,0.3,0.4,83.33333333333333,75.0,22.083316862337885
15074,1.0,0.06,0.3,0.4,83.33333333333333,83.33333333333333,16.274166662444966
15075,1.0,0.06,0.3,0.4,83.33333333333333,91.66666666666667,11.545401272156665
15076,1.0,0.06,0.3,0.4,83.33333333333333,100.00000000000001,7.478887965610263
15077,1.0,0.06,0.3,0.4,83.33333333333333,108.33333333333333,4.831011039479079
15078,1.0,0.06,0.3,0.4,94.44444444444444,66.1111111111111,41.69052226919472
15079,1.0,0.06,0.3,0.4,94.44444444444444,75.55555555555554,33.026987204791055
15080,1.0,0.06,0.3,0.4,94.44444444444444,85.0,25.277504170673375
15081,1.0,0.06,0.3,0.4,94.44444444444444,94.44444444444444,18.337187455090618
15082,1.0,0.06,0.3,0.4,94.44444444444444,103.8888888888889,12.50598029907304
15083,1.0,0.06,0.3,0.4,94.44444444444444,113.33333333333334,8.710507976247795
15084,1.0,0.06,0.3,0.4,94.44444444444444,122.77777777777779,5.6175871686102195
15085,1.0,0.06,0.3,0.4,105.55555555555556,73.88888888888889,46.70826969173569
15086,1.0,0.06,0.3,0.4,105.55555555555556,84.44444444444444,36.55271488374525
15087,1.0,0.06,0.3,0.4,105.55555555555556,95.0,28.2268210713946
15088,1.0,0.06,0.3,0.4,105.55555555555556,105.55555555555556,20.447371460741305
15089,1.0,0.06,0.3,0.4,105.55555555555556,116.11111111111113,14.050445878816415
15090,1.0,0.06,0.3,0.4,105.55555555555556,126.66666666666669,9.254902038077423
15091,1.0,0.06,0.3,0.4,105.55555555555556,137.22222222222223,6.359494066114372
15092,1.0,0.06,0.3,0.4,116.66666666666666,81.66666666666666,51.2565464143869
15093,1.0,0.06,0.3,0.4,116.66666666666666,93.33333333333331,40.32742413128087
15094,1.0,0.06,0.3,0.4,116.66666666666666,105.0,31.176907341738225
15095,1.0,0.06,0.3,0.4,116.66666666666666,116.66666666666666,22.607828212865257
15096,1.0,0.06,0.3,0.4,116.66666666666666,128.33333333333334,15.85888794050195
15097,1.0,0.06,0.3,0.4,116.66666666666666,140.0,10.575252569775085
15098,1.0,0.06,0.3,0.4,116.66666666666666,151.66666666666666,6.84542257353215
15099,1.0,0.06,0.3,0.4,127.77777777777777,89.44444444444443,56.1988332670048
15100,1.0,0.06,0.3,0.4,127.77777777777777,102.22222222222221,44.93829678311225
15101,1.0,0.06,0.3,0.4,127.77777777777777,115.0,34.05495835293917
